experiment,step,metric,value
DC-PPO (50M+50M),16768000,upper_admission,0.6123499870300293
DC-PPO (50M+50M),16819200,upper_admission,0.6169999837875366
DC-PPO (50M+50M),16870400,upper_admission,0.629800021648407
DC-PPO (50M+50M),16921600,upper_admission,0.6257100105285645
DC-PPO (50M+50M),16972800,upper_admission,0.6156799793243408
DC-PPO (50M+50M),17024000,upper_admission,0.6171299815177917
DC-PPO (50M+50M),17075200,upper_admission,0.621940016746521
DC-PPO (50M+50M),17126400,upper_admission,0.6320800185203552
DC-PPO (50M+50M),17177600,upper_admission,0.6293799877166748
DC-PPO (50M+50M),17228800,upper_admission,0.6235299706459045
DC-PPO (50M+50M),17280000,upper_admission,0.6340100169181824
DC-PPO (50M+50M),17331200,upper_admission,0.6266099810600281
DC-PPO (50M+50M),17382400,upper_admission,0.630649983882904
DC-PPO (50M+50M),17433600,upper_admission,0.6366199851036072
DC-PPO (50M+50M),17484800,upper_admission,0.6190400123596191
DC-PPO (50M+50M),17536000,upper_admission,0.6162700057029724
DC-PPO (50M+50M),17587200,upper_admission,0.6279500126838684
DC-PPO (50M+50M),17638400,upper_admission,0.6319199800491333
DC-PPO (50M+50M),17689600,upper_admission,0.6277400255203247
DC-PPO (50M+50M),17740800,upper_admission,0.6298900246620178
DC-PPO (50M+50M),17792000,upper_admission,0.6242200136184692
DC-PPO (50M+50M),17843200,upper_admission,0.6200399994850159
DC-PPO (50M+50M),17894400,upper_admission,0.6228700280189514
DC-PPO (50M+50M),17945600,upper_admission,0.6210200190544128
DC-PPO (50M+50M),17996800,upper_admission,0.6230300068855286
DC-PPO (50M+50M),18048000,upper_admission,0.6203500032424927
DC-PPO (50M+50M),18099200,upper_admission,0.6126599907875061
DC-PPO (50M+50M),18150400,upper_admission,0.6193400025367737
DC-PPO (50M+50M),18201600,upper_admission,0.60971999168396
DC-PPO (50M+50M),18252800,upper_admission,0.6232600212097168
DC-PPO (50M+50M),18304000,upper_admission,0.6196600198745728
DC-PPO (50M+50M),18355200,upper_admission,0.6145899891853333
DC-PPO (50M+50M),18406400,upper_admission,0.6228399872779846
DC-PPO (50M+50M),18457600,upper_admission,0.6232699751853943
DC-PPO (50M+50M),18508800,upper_admission,0.6227700114250183
DC-PPO (50M+50M),18560000,upper_admission,0.6188200116157532
DC-PPO (50M+50M),18611200,upper_admission,0.6286600232124329
DC-PPO (50M+50M),18662400,upper_admission,0.6246600151062012
DC-PPO (50M+50M),18713600,upper_admission,0.623769998550415
DC-PPO (50M+50M),18764800,upper_admission,0.6254199743270874
DC-PPO (50M+50M),18816000,upper_admission,0.6298900246620178
DC-PPO (50M+50M),18867200,upper_admission,0.6298699975013733
DC-PPO (50M+50M),18918400,upper_admission,0.6309300065040588
DC-PPO (50M+50M),18969600,upper_admission,0.620389997959137
DC-PPO (50M+50M),19020800,upper_admission,0.6211599707603455
DC-PPO (50M+50M),19072000,upper_admission,0.6181899905204773
DC-PPO (50M+50M),19123200,upper_admission,0.6149100065231323
DC-PPO (50M+50M),19174400,upper_admission,0.6244500279426575
DC-PPO (50M+50M),19225600,upper_admission,0.6177700161933899
DC-PPO (50M+50M),19276800,upper_admission,0.618369996547699
DC-PPO (50M+50M),19328000,upper_admission,0.6219599843025208
DC-PPO (50M+50M),19379200,upper_admission,0.6165300011634827
DC-PPO (50M+50M),19430400,upper_admission,0.6249799728393555
DC-PPO (50M+50M),19481600,upper_admission,0.6161699891090393
DC-PPO (50M+50M),19532800,upper_admission,0.6232600212097168
DC-PPO (50M+50M),19584000,upper_admission,0.6180300116539001
DC-PPO (50M+50M),19635200,upper_admission,0.6241300106048584
DC-PPO (50M+50M),19686400,upper_admission,0.6258100271224976
DC-PPO (50M+50M),19737600,upper_admission,0.6286399960517883
DC-PPO (50M+50M),19788800,upper_admission,0.6279000043869019
DC-PPO (50M+50M),19840000,upper_admission,0.6309499740600586
DC-PPO (50M+50M),19891200,upper_admission,0.6266199946403503
DC-PPO (50M+50M),19942400,upper_admission,0.6283800005912781
DC-PPO (50M+50M),19993600,upper_admission,0.6284999847412109
DC-PPO (50M+50M),20044800,upper_admission,0.6297000050544739
DC-PPO (50M+50M),20096000,upper_admission,0.6322299838066101
DC-PPO (50M+50M),20147200,upper_admission,0.6353600025177002
DC-PPO (50M+50M),20198400,upper_admission,0.6263999938964844
DC-PPO (50M+50M),20249600,upper_admission,0.634660005569458
DC-PPO (50M+50M),20300800,upper_admission,0.6349800229072571
DC-PPO (50M+50M),20352000,upper_admission,0.6284400224685669
DC-PPO (50M+50M),20403200,upper_admission,0.6347000002861023
DC-PPO (50M+50M),20454400,upper_admission,0.63059002161026
DC-PPO (50M+50M),20505600,upper_admission,0.6403599977493286
DC-PPO (50M+50M),20556800,upper_admission,0.641219973564148
DC-PPO (50M+50M),20608000,upper_admission,0.6421599984169006
DC-PPO (50M+50M),20659200,upper_admission,0.6347900032997131
DC-PPO (50M+50M),20710400,upper_admission,0.6459699869155884
DC-PPO (50M+50M),20761600,upper_admission,0.6340100169181824
DC-PPO (50M+50M),20812800,upper_admission,0.6370400190353394
DC-PPO (50M+50M),20864000,upper_admission,0.6381300091743469
DC-PPO (50M+50M),20915200,upper_admission,0.6365600228309631
DC-PPO (50M+50M),20966400,upper_admission,0.6329500079154968
DC-PPO (50M+50M),21017600,upper_admission,0.6363400220870972
DC-PPO (50M+50M),21068800,upper_admission,0.6481999754905701
DC-PPO (50M+50M),21120000,upper_admission,0.6422600150108337
DC-PPO (50M+50M),21171200,upper_admission,0.6377500295639038
DC-PPO (50M+50M),21222400,upper_admission,0.6409100294113159
DC-PPO (50M+50M),21273600,upper_admission,0.6409000158309937
DC-PPO (50M+50M),21324800,upper_admission,0.6449099779129028
DC-PPO (50M+50M),21376000,upper_admission,0.6292099952697754
DC-PPO (50M+50M),21427200,upper_admission,0.6280500292778015
DC-PPO (50M+50M),21478400,upper_admission,0.6293799877166748
DC-PPO (50M+50M),21529600,upper_admission,0.639270007610321
DC-PPO (50M+50M),21580800,upper_admission,0.6349599957466125
DC-PPO (50M+50M),21632000,upper_admission,0.6353999972343445
DC-PPO (50M+50M),21683200,upper_admission,0.630050003528595
DC-PPO (50M+50M),21734400,upper_admission,0.6342099905014038
DC-PPO (50M+50M),21785600,upper_admission,0.6369100213050842
DC-PPO (50M+50M),21836800,upper_admission,0.6329500079154968
DC-PPO (50M+50M),21888000,upper_admission,0.6413300037384033
DC-PPO (50M+50M),21939200,upper_admission,0.6320599913597107
DC-PPO (50M+50M),21990400,upper_admission,0.6283100247383118
DC-PPO (50M+50M),22041600,upper_admission,0.6395000219345093
DC-PPO (50M+50M),22092800,upper_admission,0.6359099745750427
DC-PPO (50M+50M),22144000,upper_admission,0.6340799927711487
DC-PPO (50M+50M),22195200,upper_admission,0.6280199885368347
DC-PPO (50M+50M),22246400,upper_admission,0.6281599998474121
DC-PPO (50M+50M),22297600,upper_admission,0.6271299719810486
DC-PPO (50M+50M),22348800,upper_admission,0.6302300095558167
DC-PPO (50M+50M),22400000,upper_admission,0.629040002822876
DC-PPO (50M+50M),22451200,upper_admission,0.6224499940872192
DC-PPO (50M+50M),22502400,upper_admission,0.6281999945640564
DC-PPO (50M+50M),22553600,upper_admission,0.6364799737930298
DC-PPO (50M+50M),22604800,upper_admission,0.6329100131988525
DC-PPO (50M+50M),22656000,upper_admission,0.6441299915313721
DC-PPO (50M+50M),22707200,upper_admission,0.6393700242042542
DC-PPO (50M+50M),22758400,upper_admission,0.649590015411377
DC-PPO (50M+50M),22809600,upper_admission,0.6412699818611145
DC-PPO (50M+50M),22860800,upper_admission,0.6422299742698669
DC-PPO (50M+50M),22912000,upper_admission,0.6321799755096436
DC-PPO (50M+50M),22963200,upper_admission,0.6440799832344055
DC-PPO (50M+50M),23014400,upper_admission,0.6381999850273132
DC-PPO (50M+50M),23065600,upper_admission,0.640999972820282
DC-PPO (50M+50M),23116800,upper_admission,0.6351500153541565
DC-PPO (50M+50M),23168000,upper_admission,0.6330100297927856
DC-PPO (50M+50M),23219200,upper_admission,0.6394299864768982
DC-PPO (50M+50M),23270400,upper_admission,0.6351199746131897
DC-PPO (50M+50M),23321600,upper_admission,0.6312400102615356
DC-PPO (50M+50M),23372800,upper_admission,0.6271700263023376
DC-PPO (50M+50M),23424000,upper_admission,0.6284400224685669
DC-PPO (50M+50M),23475200,upper_admission,0.6365100145339966
DC-PPO (50M+50M),23526400,upper_admission,0.6448699831962585
DC-PPO (50M+50M),23577600,upper_admission,0.6372699737548828
DC-PPO (50M+50M),23628800,upper_admission,0.6444699764251709
DC-PPO (50M+50M),23680000,upper_admission,0.6400099992752075
DC-PPO (50M+50M),23731200,upper_admission,0.6513699889183044
DC-PPO (50M+50M),23782400,upper_admission,0.6459000110626221
DC-PPO (50M+50M),23833600,upper_admission,0.6461099982261658
DC-PPO (50M+50M),23884800,upper_admission,0.6429799795150757
DC-PPO (50M+50M),23936000,upper_admission,0.6407300233840942
DC-PPO (50M+50M),23987200,upper_admission,0.6467000246047974
DC-PPO (50M+50M),24038400,upper_admission,0.6402300000190735
DC-PPO (50M+50M),24089600,upper_admission,0.6353800296783447
DC-PPO (50M+50M),24140800,upper_admission,0.6335999965667725
DC-PPO (50M+50M),24192000,upper_admission,0.6328799724578857
DC-PPO (50M+50M),24243200,upper_admission,0.6330000162124634
DC-PPO (50M+50M),24294400,upper_admission,0.6420300006866455
DC-PPO (50M+50M),24345600,upper_admission,0.6386600136756897
DC-PPO (50M+50M),24396800,upper_admission,0.6344500184059143
DC-PPO (50M+50M),24448000,upper_admission,0.6444600224494934
DC-PPO (50M+50M),24499200,upper_admission,0.6442700028419495
DC-PPO (50M+50M),24550400,upper_admission,0.6448699831962585
DC-PPO (50M+50M),24601600,upper_admission,0.6381800174713135
DC-PPO (50M+50M),24652800,upper_admission,0.6391699910163879
DC-PPO (50M+50M),24704000,upper_admission,0.6292399764060974
DC-PPO (50M+50M),24755200,upper_admission,0.6259099841117859
DC-PPO (50M+50M),24806400,upper_admission,0.6402400135993958
DC-PPO (50M+50M),24857600,upper_admission,0.6380299925804138
DC-PPO (50M+50M),24908800,upper_admission,0.6387199759483337
DC-PPO (50M+50M),24960000,upper_admission,0.6295899748802185
DC-PPO (50M+50M),25011200,upper_admission,0.6319800019264221
DC-PPO (50M+50M),25062400,upper_admission,0.6334900259971619
DC-PPO (50M+50M),25113600,upper_admission,0.6291400194168091
DC-PPO (50M+50M),25164800,upper_admission,0.6291000247001648
DC-PPO (50M+50M),25216000,upper_admission,0.6270599961280823
DC-PPO (50M+50M),25267200,upper_admission,0.6323099732398987
DC-PPO (50M+50M),25318400,upper_admission,0.624210000038147
DC-PPO (50M+50M),25369600,upper_admission,0.6328799724578857
DC-PPO (50M+50M),25420800,upper_admission,0.6308000087738037
DC-PPO (50M+50M),25472000,upper_admission,0.640749990940094
DC-PPO (50M+50M),25523200,upper_admission,0.6353399753570557
DC-PPO (50M+50M),25574400,upper_admission,0.6292600035667419
DC-PPO (50M+50M),25625600,upper_admission,0.6309499740600586
DC-PPO (50M+50M),25676800,upper_admission,0.6287000179290771
DC-PPO (50M+50M),25728000,upper_admission,0.6231899857521057
DC-PPO (50M+50M),25779200,upper_admission,0.6311600208282471
DC-PPO (50M+50M),25830400,upper_admission,0.6328799724578857
DC-PPO (50M+50M),25881600,upper_admission,0.6307899951934814
DC-PPO (50M+50M),25932800,upper_admission,0.6332299709320068
DC-PPO (50M+50M),25984000,upper_admission,0.6431300044059753
DC-PPO (50M+50M),26035200,upper_admission,0.6405199766159058
DC-PPO (50M+50M),26086400,upper_admission,0.6423599720001221
DC-PPO (50M+50M),26137600,upper_admission,0.6355500221252441
DC-PPO (50M+50M),26188800,upper_admission,0.632610023021698
DC-PPO (50M+50M),26240000,upper_admission,0.635890007019043
DC-PPO (50M+50M),26291200,upper_admission,0.6444399952888489
DC-PPO (50M+50M),26342400,upper_admission,0.6419000029563904
DC-PPO (50M+50M),26393600,upper_admission,0.6454399824142456
DC-PPO (50M+50M),26444800,upper_admission,0.6451699733734131
DC-PPO (50M+50M),26496000,upper_admission,0.64478999376297
DC-PPO (50M+50M),26547200,upper_admission,0.6391699910163879
DC-PPO (50M+50M),26598400,upper_admission,0.6420400142669678
DC-PPO (50M+50M),26649600,upper_admission,0.6413999795913696
DC-PPO (50M+50M),26700800,upper_admission,0.6412500143051147
DC-PPO (50M+50M),26752000,upper_admission,0.6388499736785889
DC-PPO (50M+50M),26803200,upper_admission,0.6406800150871277
DC-PPO (50M+50M),26854400,upper_admission,0.6423699855804443
DC-PPO (50M+50M),26905600,upper_admission,0.6384999752044678
DC-PPO (50M+50M),26956800,upper_admission,0.6360999941825867
DC-PPO (50M+50M),27008000,upper_admission,0.6351199746131897
DC-PPO (50M+50M),27059200,upper_admission,0.6371399760246277
DC-PPO (50M+50M),27110400,upper_admission,0.6351400017738342
DC-PPO (50M+50M),27161600,upper_admission,0.6391599774360657
DC-PPO (50M+50M),27212800,upper_admission,0.6360200047492981
DC-PPO (50M+50M),27264000,upper_admission,0.6345300078392029
DC-PPO (50M+50M),27315200,upper_admission,0.6407899856567383
DC-PPO (50M+50M),27366400,upper_admission,0.638159990310669
DC-PPO (50M+50M),27417600,upper_admission,0.6403200030326843
DC-PPO (50M+50M),27468800,upper_admission,0.6392199993133545
DC-PPO (50M+50M),27520000,upper_admission,0.6475899815559387
DC-PPO (50M+50M),27571200,upper_admission,0.6490600109100342
DC-PPO (50M+50M),27622400,upper_admission,0.6449099779129028
DC-PPO (50M+50M),27673600,upper_admission,0.6463000178337097
DC-PPO (50M+50M),27724800,upper_admission,0.641260027885437
DC-PPO (50M+50M),27776000,upper_admission,0.6535900235176086
DC-PPO (50M+50M),27827200,upper_admission,0.6533499956130981
DC-PPO (50M+50M),27878400,upper_admission,0.6559100151062012
DC-PPO (50M+50M),27929600,upper_admission,0.6548799872398376
DC-PPO (50M+50M),27980800,upper_admission,0.6501299738883972
DC-PPO (50M+50M),28032000,upper_admission,0.6514000296592712
DC-PPO (50M+50M),28083200,upper_admission,0.6564000248908997
DC-PPO (50M+50M),28134400,upper_admission,0.6542699933052063
DC-PPO (50M+50M),28185600,upper_admission,0.6563500165939331
DC-PPO (50M+50M),28236800,upper_admission,0.6530200242996216
DC-PPO (50M+50M),28288000,upper_admission,0.6601799726486206
DC-PPO (50M+50M),28339200,upper_admission,0.6559799909591675
DC-PPO (50M+50M),28390400,upper_admission,0.655460000038147
DC-PPO (50M+50M),28441600,upper_admission,0.6534000039100647
DC-PPO (50M+50M),28492800,upper_admission,0.6546000242233276
DC-PPO (50M+50M),28544000,upper_admission,0.6535199880599976
DC-PPO (50M+50M),28595200,upper_admission,0.6477800011634827
DC-PPO (50M+50M),28646400,upper_admission,0.6360700130462646
DC-PPO (50M+50M),28697600,upper_admission,0.6449199914932251
DC-PPO (50M+50M),28748800,upper_admission,0.6422200202941895
DC-PPO (50M+50M),28800000,upper_admission,0.6363499760627747
DC-PPO (50M+50M),28851200,upper_admission,0.6368899941444397
DC-PPO (50M+50M),28902400,upper_admission,0.6415500044822693
DC-PPO (50M+50M),28953600,upper_admission,0.6320499777793884
DC-PPO (50M+50M),29004800,upper_admission,0.6394000053405762
DC-PPO (50M+50M),29056000,upper_admission,0.6354699730873108
DC-PPO (50M+50M),29107200,upper_admission,0.6421300172805786
DC-PPO (50M+50M),29158400,upper_admission,0.6439300179481506
DC-PPO (50M+50M),29209600,upper_admission,0.6354900002479553
DC-PPO (50M+50M),29260800,upper_admission,0.6391500234603882
DC-PPO (50M+50M),29312000,upper_admission,0.6384599804878235
DC-PPO (50M+50M),29363200,upper_admission,0.642270028591156
DC-PPO (50M+50M),29414400,upper_admission,0.6386799812316895
DC-PPO (50M+50M),29465600,upper_admission,0.6391400098800659
DC-PPO (50M+50M),29516800,upper_admission,0.6324499845504761
DC-PPO (50M+50M),29568000,upper_admission,0.6365500092506409
DC-PPO (50M+50M),29619200,upper_admission,0.638480007648468
DC-PPO (50M+50M),29670400,upper_admission,0.635200023651123
DC-PPO (50M+50M),29721600,upper_admission,0.637660026550293
DC-PPO (50M+50M),29772800,upper_admission,0.6342700123786926
DC-PPO (50M+50M),29824000,upper_admission,0.6277199983596802
DC-PPO (50M+50M),29875200,upper_admission,0.6351500153541565
DC-PPO (50M+50M),29926400,upper_admission,0.6332899928092957
DC-PPO (50M+50M),29977600,upper_admission,0.6362699866294861
DC-PPO (50M+50M),30028800,upper_admission,0.6321200132369995
DC-PPO (50M+50M),30080000,upper_admission,0.631380021572113
DC-PPO (50M+50M),30131200,upper_admission,0.6370400190353394
DC-PPO (50M+50M),30182400,upper_admission,0.6412699818611145
DC-PPO (50M+50M),30233600,upper_admission,0.640030026435852
DC-PPO (50M+50M),30284800,upper_admission,0.6369100213050842
DC-PPO (50M+50M),30336000,upper_admission,0.6290199756622314
DC-PPO (50M+50M),30387200,upper_admission,0.6318699717521667
DC-PPO (50M+50M),30438400,upper_admission,0.6431000232696533
DC-PPO (50M+50M),30489600,upper_admission,0.6448400020599365
DC-PPO (50M+50M),30540800,upper_admission,0.6467099785804749
DC-PPO (50M+50M),30592000,upper_admission,0.6469500064849854
DC-PPO (50M+50M),30643200,upper_admission,0.6444799900054932
DC-PPO (50M+50M),30694400,upper_admission,0.6507400274276733
DC-PPO (50M+50M),30745600,upper_admission,0.6495500206947327
DC-PPO (50M+50M),30796800,upper_admission,0.6583799719810486
DC-PPO (50M+50M),30848000,upper_admission,0.6595900058746338
DC-PPO (50M+50M),30899200,upper_admission,0.6547200083732605
DC-PPO (50M+50M),30950400,upper_admission,0.6541799902915955
DC-PPO (50M+50M),31001600,upper_admission,0.667389988899231
DC-PPO (50M+50M),31052800,upper_admission,0.6617799997329712
DC-PPO (50M+50M),31104000,upper_admission,0.6588000059127808
DC-PPO (50M+50M),31155200,upper_admission,0.6617699861526489
DC-PPO (50M+50M),31206400,upper_admission,0.6709200143814087
DC-PPO (50M+50M),31257600,upper_admission,0.6663299798965454
DC-PPO (50M+50M),31308800,upper_admission,0.6683300137519836
DC-PPO (50M+50M),31360000,upper_admission,0.6662499904632568
DC-PPO (50M+50M),31411200,upper_admission,0.6665300130844116
DC-PPO (50M+50M),31462400,upper_admission,0.6560900211334229
DC-PPO (50M+50M),31513600,upper_admission,0.6570500135421753
DC-PPO (50M+50M),31564800,upper_admission,0.6563000082969666
DC-PPO (50M+50M),31616000,upper_admission,0.6489400267601013
DC-PPO (50M+50M),31667200,upper_admission,0.6514300107955933
DC-PPO (50M+50M),31718400,upper_admission,0.6527699828147888
DC-PPO (50M+50M),31769600,upper_admission,0.6514999866485596
DC-PPO (50M+50M),31820800,upper_admission,0.6516799926757812
DC-PPO (50M+50M),31872000,upper_admission,0.6519700288772583
DC-PPO (50M+50M),31923200,upper_admission,0.6551499962806702
DC-PPO (50M+50M),31974400,upper_admission,0.658050000667572
DC-PPO (50M+50M),32025600,upper_admission,0.6499099731445312
DC-PPO (50M+50M),32076800,upper_admission,0.6527699828147888
DC-PPO (50M+50M),32128000,upper_admission,0.6488000154495239
DC-PPO (50M+50M),32179200,upper_admission,0.6487299799919128
DC-PPO (50M+50M),32230400,upper_admission,0.6440200209617615
DC-PPO (50M+50M),32281600,upper_admission,0.6581000089645386
DC-PPO (50M+50M),32332800,upper_admission,0.6513100266456604
