series,environment_steps,raw_value,three_point_smoothed_value
Q2 Cartesian spatial + curriculum,64947200,558876.1875,558774.1666666666
Q2 Cartesian spatial + curriculum,64998400,558929.5625,558654.7291666666
Q2 Cartesian spatial + curriculum,65049600,558158.4375,559053.0416666666
Q2 Cartesian spatial + curriculum,65100800,560071.125,559101.7291666666
Q2 Cartesian spatial + curriculum,65152000,559075.625,559663.4791666666
Q2 Cartesian spatial + curriculum,65203200,559843.6875,559194.75
Q2 Cartesian spatial + curriculum,65254400,558664.9375,559225.375
Q2 Cartesian spatial + curriculum,65305600,559167.5,558594.7083333334
Q2 Cartesian spatial + curriculum,65356800,557951.6875,558370.9583333334
Q2 Cartesian spatial + curriculum,65408000,557993.6875,557991.5416666666
Q2 Cartesian spatial + curriculum,65459200,558029.25,558447.8541666666
Q2 Cartesian spatial + curriculum,65510400,559320.625,558841.2708333334
Q2 Cartesian spatial + curriculum,65561600,559173.9375,559232.0
Q2 Cartesian spatial + curriculum,65612800,559201.4375,559457.3125
Q2 Cartesian spatial + curriculum,65664000,559996.5625,559705.6875
Q2 Cartesian spatial + curriculum,65715200,559919.0625,559844.8125
Q2 Cartesian spatial + curriculum,65766400,559618.8125,559700.0833333334
Q2 Cartesian spatial + curriculum,65817600,559562.375,559459.6875
Q2 Cartesian spatial + curriculum,65868800,559197.875,559030.2916666666
Q2 Cartesian spatial + curriculum,65920000,558330.625,558858.7291666666
Q2 Cartesian spatial + curriculum,65971200,559047.6875,559732.5208333334
Q2 Cartesian spatial + curriculum,66022400,561819.25,560519.2916666666
Q2 Cartesian spatial + curriculum,66073600,560690.9375,561100.0
Q2 Cartesian spatial + curriculum,66124800,560789.8125,560857.9375
Q2 Cartesian spatial + curriculum,66176000,561093.0625,560770.625
Q2 Cartesian spatial + curriculum,66227200,560429.0,560535.7708333334
Q2 Cartesian spatial + curriculum,66278400,560085.25,560266.9583333334
Q2 Cartesian spatial + curriculum,66329600,560286.625,560198.2083333334
Q2 Cartesian spatial + curriculum,66380800,560222.75,560413.1041666666
Q2 Cartesian spatial + curriculum,66432000,560729.9375,560454.5
Q2 Cartesian spatial + curriculum,66483200,560410.8125,560357.5625
Q2 Cartesian spatial + curriculum,66534400,559931.9375,560118.9791666666
Q2 Cartesian spatial + curriculum,66585600,560014.1875,560143.75
Q2 Cartesian spatial + curriculum,66636800,560485.125,560473.1041666666
Q2 Cartesian spatial + curriculum,66688000,560920.0,560359.1041666666
Q2 Cartesian spatial + curriculum,66739200,559672.1875,559819.3958333334
Q2 Cartesian spatial + curriculum,66790400,558866.0,558921.2083333334
Q2 Cartesian spatial + curriculum,66841600,558225.4375,558501.3125
Q2 Cartesian spatial + curriculum,66892800,558412.5,558623.9791666666
Q2 Cartesian spatial + curriculum,66944000,559234.0,559263.3125
Q2 Cartesian spatial + curriculum,66995200,560143.4375,559017.7291666666
Q2 Cartesian spatial + curriculum,67046400,557675.75,558594.1666666666
Q2 Cartesian spatial + curriculum,67097600,557963.3125,557812.9791666666
Q2 Cartesian spatial + curriculum,67148800,557799.875,557693.4583333334
Q2 Cartesian spatial + curriculum,67200000,557317.1875,557678.4583333334
Q2 Cartesian spatial + curriculum,67251200,557918.3125,558136.9583333334
Q2 Cartesian spatial + curriculum,67302400,559175.375,558699.5
Q2 Cartesian spatial + curriculum,67353600,559004.8125,559009.0
Q2 Cartesian spatial + curriculum,67404800,558846.8125,558764.7291666666
Q2 Cartesian spatial + curriculum,67456000,558442.5625,558810.2916666666
Q2 Cartesian spatial + curriculum,67507200,559141.5,559263.0833333334
Q2 Cartesian spatial + curriculum,67558400,560205.1875,559833.9583333334
Q2 Cartesian spatial + curriculum,67609600,560155.1875,560112.875
Q2 Cartesian spatial + curriculum,67660800,559978.25,560131.625
Q2 Cartesian spatial + curriculum,67712000,560261.4375,559837.5625
Q2 Cartesian spatial + curriculum,67763200,559273.0,559563.2291666666
Q2 Cartesian spatial + curriculum,67814400,559155.25,558992.4166666666
Q2 Cartesian spatial + curriculum,67865600,558549.0,558654.0416666666
Q2 Cartesian spatial + curriculum,67916800,558257.875,558317.9791666666
Q2 Cartesian spatial + curriculum,67968000,558147.0625,557475.2083333334
Q2 Cartesian spatial + curriculum,68019200,556020.6875,557170.25
Q2 Cartesian spatial + curriculum,68070400,557343.0,557242.6875
Q2 Cartesian spatial + curriculum,68121600,558364.375,557668.25
Q2 Cartesian spatial + curriculum,68172800,557297.375,558030.2083333334
Q2 Cartesian spatial + curriculum,68224000,558428.875,558281.0
Q2 Cartesian spatial + curriculum,68275200,559116.75,558994.6666666666
Q2 Cartesian spatial + curriculum,68326400,559438.375,559366.0416666666
Q2 Cartesian spatial + curriculum,68377600,559543.0,559954.4375
Q2 Cartesian spatial + curriculum,68428800,560881.9375,560445.0833333334
Q2 Cartesian spatial + curriculum,68480000,560910.3125,560450.8958333334
Q2 Cartesian spatial + curriculum,68531200,559560.4375,560514.6041666666
Q2 Cartesian spatial + curriculum,68582400,561073.0625,560573.2708333334
Q2 Cartesian spatial + curriculum,68633600,561086.3125,560802.9583333334
Q2 Cartesian spatial + curriculum,68684800,560249.5,560439.0208333334
Q2 Cartesian spatial + curriculum,68736000,559981.25,560578.2708333334
Q2 Cartesian spatial + curriculum,68787200,561504.0625,560995.75
Q2 Cartesian spatial + curriculum,68838400,561501.9375,561215.3958333334
Q2 Cartesian spatial + curriculum,68889600,560640.1875,561074.4791666666
Q2 Cartesian spatial + curriculum,68940800,561081.3125,560767.75
Q2 Cartesian spatial + curriculum,68992000,560581.75,561115.7291666666
Q2 Cartesian spatial + curriculum,69043200,561684.125,561400.25
Q2 Cartesian spatial + curriculum,69094400,561934.875,562258.8541666666
Q2 Cartesian spatial + curriculum,69145600,563157.5625,562879.2291666666
Q2 Cartesian spatial + curriculum,69196800,563545.25,564091.4791666666
Q2 Cartesian spatial + curriculum,69248000,565571.625,564663.875
Q2 Cartesian spatial + curriculum,69299200,564874.75,565352.9583333334
Q2 Cartesian spatial + curriculum,69350400,565612.5,565349.125
Q2 Cartesian spatial + curriculum,69401600,565560.125,565376.0208333334
Q2 Cartesian spatial + curriculum,69452800,564955.4375,564642.125
Q2 Cartesian spatial + curriculum,69504000,563410.8125,563775.5416666666
Q2 Cartesian spatial + curriculum,69555200,562960.375,563602.4791666666
Q2 Cartesian spatial + curriculum,69606400,564436.25,564729.5416666666
Q2 Cartesian spatial + curriculum,69657600,566792.0,565471.875
Q2 Cartesian spatial + curriculum,69708800,565187.375,565942.9375
Q2 Cartesian spatial + curriculum,69760000,565849.4375,565466.3541666666
Q2 Cartesian spatial + curriculum,69811200,565362.25,565153.4166666666
Q2 Cartesian spatial + curriculum,69862400,564248.5625,564647.4375
Q2 Cartesian spatial + curriculum,69913600,564331.5,563765.6041666666
Q2 Cartesian spatial + curriculum,69964800,562716.75,562861.8958333334
Q2 Cartesian spatial + curriculum,70016000,561537.4375,562287.7708333334
Q2 Cartesian spatial + curriculum,70067200,562609.125,562070.6041666666
Q2 Cartesian spatial + curriculum,70118400,562065.25,562194.9791666666
Q2 Cartesian spatial + curriculum,70169600,561910.5625,561833.2916666666
Q2 Cartesian spatial + curriculum,70220800,561524.0625,561401.5416666666
Q2 Cartesian spatial + curriculum,70272000,560770.0,561069.375
Q2 Cartesian spatial + curriculum,70323200,560914.0625,560799.9791666666
Q2 Cartesian spatial + curriculum,70374400,560715.875,560471.1041666666
Q2 Cartesian spatial + curriculum,70425600,559783.375,560366.5
Q2 Cartesian spatial + curriculum,70476800,560600.25,560055.5416666666
Q2 Cartesian spatial + curriculum,70528000,559783.0,560204.0416666666
Q2 Cartesian spatial + curriculum,70579200,560228.875,559696.8333333334
Q2 Cartesian spatial + curriculum,70630400,559078.625,559390.6041666666
Q2 Cartesian spatial + curriculum,70681600,558864.3125,559616.8958333334
Q2 Cartesian spatial + curriculum,70732800,560907.75,559707.6458333334
Q2 Cartesian spatial + curriculum,70784000,559350.875,560043.1041666666
Q2 Cartesian spatial + curriculum,70835200,559870.6875,559428.7083333334
Q2 Cartesian spatial + curriculum,70886400,559064.5625,559341.4791666666
Q2 Cartesian spatial + curriculum,70937600,559089.1875,558901.0625
Q2 Cartesian spatial + curriculum,70988800,558549.4375,558449.2708333334
Q2 Cartesian spatial + curriculum,71040000,557709.1875,558205.375
Q2 Cartesian spatial + curriculum,71091200,558357.5,557743.0208333334
Q2 Cartesian spatial + curriculum,71142400,557162.375,556818.3125
Q2 Cartesian spatial + curriculum,71193600,554935.0625,555731.3333333334
Q2 Cartesian spatial + curriculum,71244800,555096.5625,554895.5625
Q2 Cartesian spatial + curriculum,71296000,554655.0625,555132.0
Q2 Cartesian spatial + curriculum,71347200,555644.375,554847.7083333334
Q2 Cartesian spatial + curriculum,71398400,554243.6875,554862.7916666666
Q2 Cartesian spatial + curriculum,71449600,554700.3125,554949.8958333334
Q2 Cartesian spatial + curriculum,71500800,555905.6875,555481.7083333334
Q2 Cartesian spatial + curriculum,71552000,555839.125,556507.0833333334
Q2 Cartesian spatial + curriculum,71603200,557776.4375,557126.5416666666
Q2 Cartesian spatial + curriculum,71654400,557764.0625,557636.25
Q2 Cartesian spatial + curriculum,71705600,557368.25,556685.3958333334
Q2 Cartesian spatial + curriculum,71756800,554923.875,555745.0625
Q2 Cartesian spatial + curriculum,71808000,554943.0625,554904.1875
Q2 Cartesian spatial + curriculum,71859200,554845.625,555204.7291666666
Q2 Cartesian spatial + curriculum,71910400,555825.5,554564.2291666666
Q2 Cartesian spatial + curriculum,71961600,553021.5625,554076.4583333334
Q2 Cartesian spatial + curriculum,72012800,553382.3125,552890.4166666666
Q2 Cartesian spatial + curriculum,72064000,552267.375,552370.7291666666
Q2 Cartesian spatial + curriculum,72115200,551462.5,551279.1875
Q2 Cartesian spatial + curriculum,72166400,550107.6875,550163.0
Q2 Cartesian spatial + curriculum,72217600,548918.8125,549003.2083333334
Q2 Cartesian spatial + curriculum,72268800,547983.125,548203.0416666666
Q2 Cartesian spatial + curriculum,72320000,547707.1875,547570.2708333334
Q2 Cartesian spatial + curriculum,72371200,547020.5,546678.0625
Q2 Cartesian spatial + curriculum,72422400,545306.5,546202.125
Q2 Cartesian spatial + curriculum,72473600,546279.375,545193.9166666666
Q2 Cartesian spatial + curriculum,72524800,543995.875,545680.5208333334
Q2 Cartesian spatial + curriculum,72576000,546766.3125,545588.4583333334
Q2 Cartesian spatial + curriculum,72627200,546003.1875,546601.5833333334
Q2 Cartesian spatial + curriculum,72678400,547035.25,547569.8125
Q2 Cartesian spatial + curriculum,72729600,549671.0,548707.7916666666
Q2 Cartesian spatial + curriculum,72780800,549417.125,549182.3333333334
Q2 Cartesian spatial + curriculum,72832000,548458.875,549599.7708333334
Q2 Cartesian spatial + curriculum,72883200,550923.3125,550790.6875
Q2 Cartesian spatial + curriculum,72934400,552989.875,552739.0416666666
Q2 Cartesian spatial + curriculum,72985600,554303.9375,554209.3541666666
Q2 Cartesian spatial + curriculum,73036800,555334.25,555079.3125
Q2 Cartesian spatial + curriculum,73088000,555599.75,555571.875
Q2 Cartesian spatial + curriculum,73139200,555781.625,555558.6666666666
Q2 Cartesian spatial + curriculum,73190400,555294.625,555335.875
Q2 Cartesian spatial + curriculum,73241600,554931.375,555447.2916666666
Q2 Cartesian spatial + curriculum,73292800,556115.875,555439.5
Q2 Cartesian spatial + curriculum,73344000,555271.25,555054.5416666666
Q2 Cartesian spatial + curriculum,73395200,553776.5,554200.375
Q2 Cartesian spatial + curriculum,73446400,553553.375,553674.3125
Q2 Cartesian spatial + curriculum,73497600,553693.0625,553418.4166666666
Q2 Cartesian spatial + curriculum,73548800,553008.8125,553472.2291666666
Q2 Cartesian spatial + curriculum,73600000,553714.8125,553676.7083333334
Q2 Cartesian spatial + curriculum,73651200,554306.5,554419.4791666666
Q2 Cartesian spatial + curriculum,73702400,555237.125,554458.4583333334
Q2 Cartesian spatial + curriculum,73753600,553831.75,554159.6458333334
Q2 Cartesian spatial + curriculum,73804800,553410.0625,553249.6458333334
Q2 Cartesian spatial + curriculum,73856000,552507.125,552799.3541666666
Q2 Cartesian spatial + curriculum,73907200,552480.875,552410.6458333334
Q2 Cartesian spatial + curriculum,73958400,552243.9375,552037.5208333334
Q2 Cartesian spatial + curriculum,74009600,551387.75,551944.7708333334
Q2 Cartesian spatial + curriculum,74060800,552202.625,551725.6458333334
Q2 Cartesian spatial + curriculum,74112000,551586.5625,552292.7291666666
Q2 Cartesian spatial + curriculum,74163200,553089.0,553176.25
Q2 Cartesian spatial + curriculum,74214400,554853.1875,554067.9791666666
Q2 Cartesian spatial + curriculum,74265600,554261.75,554190.5
Q2 Cartesian spatial + curriculum,74316800,553456.5625,553494.6041666666
Q2 Cartesian spatial + curriculum,74368000,552765.5,553469.5
Q2 Cartesian spatial + curriculum,74419200,554186.4375,553836.5833333334
Q2 Cartesian spatial + curriculum,74470400,554557.8125,555126.4375
Q2 Cartesian spatial + curriculum,74521600,556635.0625,556166.1666666666
Q2 Cartesian spatial + curriculum,74572800,557305.625,557621.3125
Q2 Cartesian spatial + curriculum,74624000,558923.25,558616.1875
Q2 Cartesian spatial + curriculum,74675200,559619.6875,559398.625
Q2 Cartesian spatial + curriculum,74726400,559652.9375,559662.5416666666
Q2 Cartesian spatial + curriculum,74777600,559715.0,559462.25
Q2 Cartesian spatial + curriculum,74828800,559018.8125,559350.6875
Q2 Cartesian spatial + curriculum,74880000,559318.25,559181.0625
Q2 Cartesian spatial + curriculum,74931200,559206.125,559205.8125
Q2 Cartesian spatial + curriculum,74982400,559093.0625,559240.1666666666
Q2 Cartesian spatial + curriculum,75033600,559421.3125,558946.5833333334
Q2 Cartesian spatial + curriculum,75084800,558325.375,558792.8333333334
Q2 Cartesian spatial + curriculum,75136000,558631.8125,558094.6458333334
Q2 Cartesian spatial + curriculum,75187200,557326.75,557933.1875
Q2 Cartesian spatial + curriculum,75238400,557841.0,557887.9583333334
Q2 Cartesian spatial + curriculum,75289600,558496.125,558210.9166666666
Q2 Cartesian spatial + curriculum,75340800,558295.625,558063.125
Q2 Cartesian spatial + curriculum,75392000,557397.625,557498.7083333334
Q2 Cartesian spatial + curriculum,75443200,556802.875,556936.2083333334
Q2 Cartesian spatial + curriculum,75494400,556608.125,557097.1875
Q2 Cartesian spatial + curriculum,75545600,557880.5625,557368.5625
Q2 Cartesian spatial + curriculum,75596800,557617.0,557922.5
Q2 Cartesian spatial + curriculum,75648000,558269.9375,558630.9166666666
Q2 Cartesian spatial + curriculum,75699200,560005.8125,559290.2916666666
Q2 Cartesian spatial + curriculum,75750400,559595.125,559959.6875
Q2 Cartesian spatial + curriculum,75801600,560278.125,560220.0625
Q2 Cartesian spatial + curriculum,75852800,560786.9375,561304.2083333334
Q2 Cartesian spatial + curriculum,75904000,562847.5625,562154.2291666666
Q2 Cartesian spatial + curriculum,75955200,562828.1875,562662.0
Q2 Cartesian spatial + curriculum,76006400,562310.25,562701.375
Q2 Cartesian spatial + curriculum,76057600,562965.6875,562927.2916666666
Q2 Cartesian spatial + curriculum,76108800,563505.9375,563444.7291666666
Q2 Cartesian spatial + curriculum,76160000,563862.5625,563859.0625
Q2 Cartesian spatial + curriculum,76211200,564208.6875,564208.0
Q2 Cartesian spatial + curriculum,76262400,564552.75,564600.5625
Q2 Cartesian spatial + curriculum,76313600,565040.25,564759.1458333334
Q2 Cartesian spatial + curriculum,76364800,564684.4375,564535.125
Q2 Cartesian spatial + curriculum,76416000,563880.6875,564513.4791666666
Q2 Cartesian spatial + curriculum,76467200,564975.3125,564476.3125
Q2 Cartesian spatial + curriculum,76518400,564572.9375,564706.1458333334
Q2 Cartesian spatial + curriculum,76569600,564570.1875,564436.5625
Q2 Cartesian spatial + curriculum,76620800,564166.5625,564053.2708333334
Q2 Cartesian spatial + curriculum,76672000,563423.0625,563545.3958333334
Q2 Cartesian spatial + curriculum,76723200,563046.5625,562817.5208333334
Q2 Cartesian spatial + curriculum,76774400,561982.9375,562394.4791666666
Q2 Cartesian spatial + curriculum,76825600,562153.9375,562052.375
Q2 Cartesian spatial + curriculum,76876800,562020.25,562031.0
Q2 Cartesian spatial + curriculum,76928000,561918.8125,561646.9583333334
Q2 Cartesian spatial + curriculum,76979200,561001.8125,561585.0208333334
Q2 Cartesian spatial + curriculum,77030400,561834.4375,561291.9791666666
Q2 Cartesian spatial + curriculum,77081600,561039.6875,560681.8541666666
Q2 Cartesian spatial + curriculum,77132800,559171.4375,559605.7291666666
Q2 Cartesian spatial + curriculum,77184000,558606.0625,558697.6041666666
Q2 Cartesian spatial + curriculum,77235200,558315.3125,559077.75
Q2 Cartesian spatial + curriculum,77286400,560311.875,559320.2083333334
