episode,MAPPO_mean,MAPPO_std,DCPPO_mean,DCPPO_std,ARA_mean,ARA_std
1331,554482.9791666666,18296.6771286269,541090.9409722221,15024.011309260339,508780.5520833333,7742.355886083723
1332,553141.2083333334,20022.965322693894,540628.1527777779,16652.70357169285,508360.7881944445,7018.036481154652
1333,552667.8194444445,19886.874279172996,540310.8368055556,17027.5954801921,508783.3020833333,6883.865583582352
1334,551871.2569444445,19619.67676190069,539082.2291666666,17977.770767714104,508094.72222222225,6479.537648512532
1335,551877.8333333334,18005.66838551445,538592.78125,17327.67633624457,508673.79861111107,5792.951305017317
1336,551154.8263888889,17619.492527098268,538218.9930555555,17021.678544298207,507731.4375,5089.1994628142775
1337,551010.0902777779,17739.77606154277,538426.763888889,16231.833548549024,507449.4166666667,5129.045760954834
1338,552073.4027777776,18523.404028067744,539545.2708333334,17517.800064637133,507436.5520833333,6343.602677023276
1339,552554.3194444445,19773.578148884466,540516.8368055555,18639.00138190283,507512.96527777775,6946.505642830043
1340,552979.2638888889,20372.833557457547,540015.21875,19789.995118670024,507427.72222222225,7702.529893773077
1341,552101.5625,20498.6083245967,538955.1701388889,19367.781224831935,506387.5833333333,8123.5567595793145
1342,552195.701388889,20369.999634499763,537691.4027777779,18620.8251065812,506015.27777777775,9785.701877853413
1343,551665.1875,20974.434745841234,538145.7361111111,18828.082477249518,506550.3645833333,9817.540654994942
1344,552501.0416666666,20997.271018563286,538058.5590277779,18826.775165025017,506966.3854166667,9250.5507674806
1345,550293.4861111111,19521.322538052907,537705.6458333334,19670.859899820112,505845.75347222225,9018.337343358855
1346,550695.2083333334,18387.5677767913,537482.6180555555,18539.084934894567,505700.48611111107,9306.700386881575
1347,548995.7430555555,18535.48492651549,538408.2534722221,16959.9105806831,505617.09722222225,9552.671263896704
1348,550678.1180555555,20053.165075868706,539430.0763888889,15762.552904370485,507395.35763888893,9721.242345980087
1349,550718.1875,21056.830405451772,539923.0,15459.011879719514,507732.03472222225,9657.111839361902
1350,551794.8263888889,22064.556794927186,540114.0416666666,17108.996515651335,508240.21875,8441.994392887013
1351,550949.2361111111,21390.406826958704,540527.4756944445,16555.177835602954,507807.96875,8770.793962618238
1352,550430.7361111111,22384.426027030677,540653.1840277776,16788.22461088542,507401.43402777775,9957.902764893815
1353,549527.5833333334,22061.19939536723,540359.8402777779,15548.92848772749,507647.0,10396.29610955916
1354,550490.673611111,22401.995209984412,541169.2256944444,14475.9937182753,508423.20138888893,8607.994035603473
1355,551040.1875,21043.023492011063,541852.9027777779,14415.621083626902,509083.8715277778,8070.015109896075
1356,551328.2847222221,20312.870459146736,542135.5104166666,14461.9792489248,509189.38194444444,7618.835627440821
1357,551189.1944444445,19701.70813116808,541710.1423611111,15486.43380725346,508979.4375,7747.344622932971
1358,551024.9131944444,21333.420860060938,541711.4930555556,14913.722371264603,509072.3541666667,8122.249192541831
1359,551046.65625,22359.21421135846,542287.6319444445,14590.292936422835,508748.8645833333,8496.938132548921
1360,551197.5243055555,23446.99913354176,542281.9166666666,14167.977372148374,509346.55902777775,9253.430603596877
1361,550224.4513888889,23001.36388778924,542157.7951388889,14537.065007913652,509284.37847222225,8470.37465730448
1362,550989.7847222221,23051.654362934587,542156.46875,14939.697262038435,509753.54861111107,9086.593610555929
1363,551270.0555555555,22339.621737988597,541454.8645833334,14913.043058251762,509561.88888888893,8940.701651642923
1364,552876.6111111111,22227.77398759758,541773.0138888889,13855.472254965927,508525.34375,8903.988410155405
1365,551776.2743055555,22896.250973604925,541197.8472222221,12802.343568099082,507575.6388888888,9168.504152603286
1366,551544.2048611111,22879.38868551011,540943.3680555555,12316.247966942585,506569.1493055555,8874.319657977354
1367,549722.5729166666,23520.77994836123,540002.6319444445,12568.300515132767,506923.55902777775,8248.345105335207
1368,549577.4236111111,20064.603771073147,539947.8333333334,11056.37433796912,507281.52777777775,6891.849546853775
1369,549425.8125,18426.245577856804,539936.2847222221,11098.869907932894,507822.44444444444,6972.8148965248765
1370,549458.5833333334,15607.030505960282,540123.0972222221,10741.479062807959,508199.37847222225,8170.031580840871
1371,549079.2152777779,15705.394640544699,539861.7013888889,12401.63415794346,507298.7604166667,8470.330297307562
1372,548047.3680555555,17539.291852216516,539506.3819444444,12370.04325323685,506705.26388888893,8464.365703604668
1373,549688.2569444444,17320.37847081023,539025.2152777779,12360.696396655821,506711.6666666667,7025.137218047767
1374,550980.7916666666,18751.411548673033,539143.2708333334,12296.029354358516,508115.01736111107,6684.858607271471
1375,551458.7569444444,17778.017823429567,539004.25,12078.761141415627,507872.2291666667,6625.77356937938
1376,550676.5416666666,18369.826131512396,540275.6597222221,11328.479928641498,508102.89930555556,7261.991124257506
1377,550029.4930555555,18160.119977170136,539725.9166666666,11072.846934477826,507282.6666666667,7637.062810351165
1378,550675.5208333334,18443.194457951206,540377.5625,11229.525023715267,507952.8333333333,7228.378033975662
1379,551380.6597222221,19357.38251835587,539974.8194444444,10603.629755262578,507198.9479166667,6431.95093362881
1380,551871.6180555556,20147.715431832603,540633.5694444445,10400.746530893088,508152.56944444444,5691.208625957059
1381,551115.2569444444,19419.841237268123,540310.6180555556,10201.926534819097,507972.77777777775,5343.062026268337
1382,548977.6076388889,20954.23414110757,540380.7291666666,11492.732035762137,509090.40625,5541.636667143483
1383,548050.6354166666,20995.522648444778,539325.9513888889,11795.42751524953,508570.05555555556,5275.963917619109
1384,548763.6979166666,22617.19433774364,538552.4236111111,11425.28346016458,508633.42361111107,7115.809022030704
1385,550550.3402777778,21037.456880694728,537125.7847222224,11457.885846419906,508229.99305555556,7001.8843632032085
1386,550477.9444444444,20504.537366724664,537150.2986111111,10955.837727283471,507917.6354166667,7498.1954541966925
1387,549446.8680555555,18678.597544125845,537692.9861111111,11274.668654136198,508846.98611111107,6055.053902411094
1388,547497.4305555556,17468.942319930353,538292.6666666666,11390.147727560132,508186.5347222222,6677.107120523901
1389,547638.4375,17669.172705229852,539217.3819444445,11796.169617511894,509169.1076388888,6656.150783284533
1390,546581.513888889,19541.06830178803,539712.0833333334,11791.12739704747,508896.84375,6377.655560974352
1391,547013.4930555556,19592.396995443247,539910.5138888889,10753.047222048543,510159.0590277778,5231.494676139605
1392,546396.4930555555,19657.79137098603,538979.736111111,10978.315264986555,509936.4340277778,4008.057721290101
1393,547319.7152777779,18303.14492453736,538891.2430555556,9942.057863944601,509913.9826388888,4924.435877611759
1394,546720.0138888889,18149.9318018205,539285.7361111111,9574.725722820775,509767.5659722222,4810.73292844729
1395,546179.9444444445,17421.255553677827,538745.0763888889,8197.758559104675,509271.5520833333,4914.888862862314
1396,545940.9652777778,15629.284325269366,538605.8819444444,8569.807760948095,509574.4756944445,5204.539830541456
1397,545377.3194444445,15124.73117152817,537335.9652777776,8751.778319918476,509035.46527777775,6280.867613415329
1398,545150.7361111111,14961.794406433626,538023.2638888889,9126.093367057048,509857.2916666667,7335.897692923872
1399,543144.6666666666,15633.116702826213,537425.0972222221,10506.123300208797,508648.4583333333,7429.500911694877
1400,543056.5833333334,16873.077150261106,538175.2708333334,11558.789788417746,509311.7256944445,7476.693148264442
1401,542710.125,17216.990150690053,538926.0625,10961.371884894625,508980.9166666667,8094.4848781366445
1402,543956.4027777776,19140.74750234418,538784.8680555555,10593.928280914104,509584.375,7086.071915330514
1403,543682.4861111111,19353.489839510275,538451.4930555556,9913.509741668073,509421.6770833333,5978.333638607813
1404,543501.326388889,19455.80687962812,537299.1666666666,11627.779938462438,509512.46180555556,5158.286053107026
1405,542928.8680555555,18479.05191538655,537793.1458333334,11052.267981040795,509260.20486111107,5498.491089944911
1406,543412.5277777779,17932.192381929803,538351.125,10812.007532217856,508944.3888888888,5805.043243121157
1407,543863.7430555555,17005.5500826984,538685.6319444445,10031.602783198898,508589.25694444444,5830.814980910996
1408,544773.875,17049.30067835903,538405.8125,11313.898619399595,508635.23263888893,6385.973762745496
1409,546082.8611111111,17393.946823560167,537859.8333333334,11220.970339784359,509057.71527777775,7118.3368141595365
1410,545281.5763888889,18968.60463815266,537811.7430555556,11379.054250641111,509346.4270833333,7110.1528552715035
1411,544289.3125,19918.057118555476,537170.7743055555,11578.74592800222,509647.5138888888,5861.540216150398
1412,544469.8680555556,20022.477783340062,536084.1666666666,12970.88359830378,509432.97569444444,4980.00212261035
1413,547360.1666666666,19796.406444084514,535297.1354166666,14126.098083319737,509357.6145833333,4561.774856151512
1414,548853.5347222222,18631.248314234654,535243.6180555555,13773.31283959675,509058.02430555556,6059.92710625553
1415,547514.125,18508.120034040312,535822.1979166666,13294.187267371213,508786.71875,7506.050310479845
1416,545675.9375,18811.781791811332,535866.6180555555,12285.077860791847,508891.6770833333,8603.944838576339
1417,544670.5555555555,19481.873262722875,535416.0,12598.926409305664,507616.69097222225,7880.9629773486595
1418,545326.5486111111,19687.317213727412,534424.6770833334,12556.451744389427,507121.50347222225,6597.978648809407
1419,545410.6944444445,18492.614691884606,533806.1701388889,12977.408647593447,506337.80555555556,6893.881751995473
1420,547218.5347222221,17942.949458833777,535043.0104166666,12451.549695432193,507504.2708333333,7658.950861121711
1421,547167.9652777779,19277.269662230545,536375.4652777776,12424.597538095637,508000.93402777775,8484.9273215988
1422,547734.3055555555,20351.43672374581,536486.3611111111,12618.284204182566,507699.3125,8420.731404660255
1423,547308.1597222221,20952.75793385843,535417.4861111111,13011.364887989608,507261.71875,9358.356339500077
1424,548986.875,18999.83983397179,534851.4652777776,13494.688318871797,506967.1493055555,9212.614594954386
1425,548758.0486111111,19452.659017827344,535429.6493055555,14489.467202582207,506487.9270833333,9135.310669027052
1426,549545.8958333334,18311.08769476944,536466.2395833334,14704.285069217403,506843.8680555555,8468.022803574571
1427,548877.25,19421.157580251063,536754.5868055556,14205.195058070824,506515.7430555555,9284.923964667592
1428,550216.7638888889,19228.749610933435,536584.3680555555,13198.77186630597,506984.56597222225,9415.37771933771
1429,549421.5069444444,19165.831441995717,535751.4722222221,13346.5215565817,506604.17013888893,9484.185412485587
1430,548986.013888889,17625.053616722205,535241.8680555555,12801.511771047892,506215.00694444444,10052.892824111183
1431,548094.9583333334,17198.685950478226,534717.03125,13288.987203690447,506258.0694444445,9582.675543889767
1432,549069.0069444445,18593.641300713196,534605.5034722221,13611.377100956917,507004.17361111107,8977.108542479373
1433,550317.1805555555,19796.276863742387,534456.0902777779,14775.608636092958,507624.46875,8102.618008949844
1434,550993.736111111,20152.517545508286,535193.8472222224,14985.369664086678,507904.9166666667,8820.636051165135
1435,550586.4722222221,19411.63407514055,534738.7395833334,15298.617580098116,507367.1354166667,8785.146510517796
1436,550541.0277777776,18921.73187199666,534877.15625,15347.04529618787,506789.33680555556,9290.393649343285
1437,550642.7291666666,18415.426490424237,534831.8958333334,16205.833539649995,506871.19097222225,7889.559258868002
1438,550856.75,17874.057069911574,535438.2673611111,16702.790221219984,507460.7569444445,7844.892042692143
1439,551066.2291666666,18276.764594909142,535647.8125,17027.671238270086,508933.68055555556,6289.5489076768345
1440,551044.3611111111,17755.60634535237,535583.4444444445,16254.057104597618,508826.76388888893,6958.755468937563
1441,550586.6666666666,17898.985960751437,535456.4305555555,15745.976650114226,508210.31944444444,6496.627569562317
1442,550830.201388889,16946.263085105933,535789.1111111111,15030.960921832366,507581.8125,7035.291401749476
1443,550683.8541666666,16677.76300494039,535615.7048611111,14068.631718763128,507804.6076388888,6835.145783377803
1444,551576.5694444445,17415.673488644567,534652.5555555555,13686.57876810631,507543.87152777775,7931.744275408184
1445,552425.9791666666,17616.592771533273,534381.0347222221,14134.253861321817,508064.9131944445,7189.7653496194225
1446,553044.5277777779,17259.521312478748,534252.4340277779,14304.397405253534,507885.36111111107,7956.636176047757
1447,552268.7222222221,16151.871719565012,534755.0833333334,14513.8064336241,507928.6354166667,7865.56918812005
1448,551719.7291666666,15853.337972250929,535637.4236111111,14778.656573114078,507453.25694444444,8729.500578055266
1449,552002.0277777779,15547.833359857836,536345.7847222221,15804.238954986888,507923.2638888888,7507.956591043671
1450,552825.8472222221,15128.939129860442,537937.9236111111,15664.846245637096,508429.76388888893,7207.589015298225
1451,552629.2777777779,15993.677332212135,537630.8576388889,14976.482581628805,508854.6458333333,7086.218280667587
1452,552484.5208333334,17980.02999874148,538301.7777777779,14811.545558683289,508411.5486111112,7450.145001810114
1453,552122.6805555555,19133.111617340324,539804.7291666666,14456.540864108618,509169.23263888893,6909.450522496168
1454,552407.7222222221,19019.921420515693,541173.8020833334,14441.035342793462,508952.9479166667,7068.4923178008685
1455,553197.2291666666,17612.778987137142,541024.9166666666,14288.9258514212,509266.89930555556,6944.366271206695
1456,553314.125,16502.460220796682,539878.0277777779,14156.424210976347,508010.82638888893,6947.553308842121
1457,552809.9236111111,15346.5780747755,540089.9236111111,12714.220469935666,508637.9201388888,7386.76775636935
1458,551351.8263888889,15634.455214891992,540385.8576388889,12704.74594455395,508024.79861111107,7854.369433683023
1459,551705.5555555555,16323.079210799013,541358.3159722222,12673.093938352422,508684.87152777775,7875.552387216436
1460,551902.4583333334,17259.953730263398,540766.173611111,14464.895790295319,507122.52777777775,7642.346914813229
1461,553293.3888888889,16852.078176178977,541886.0659722222,13928.081695799396,508484.2569444445,5823.362133017551
1462,553767.4930555555,16794.854756147575,541980.6006944445,15005.641966553027,508436.81597222225,6067.204493658906
1463,553724.6805555556,15325.58793864283,542591.2013888889,14623.842782925685,509288.8611111112,6225.279070558157
1464,553356.2569444445,14416.190160723649,542262.2708333334,15343.4568898656,507458.7881944445,8246.49339308914
1465,552562.0625,13844.72790382328,541540.3958333334,15496.599205271441,507494.59375,8552.459196514852
1466,552711.2986111111,13973.074447917867,540332.6006944445,16029.760857115776,506793.5729166667,9273.303856152274
1467,552994.5138888889,15659.894413300986,540385.3020833334,15800.512283310314,507483.4166666667,8768.049283194645
1468,552164.7638888889,17393.613523668257,540512.5347222222,16005.537153747962,506344.7604166667,8804.457221503068
1469,552620.1597222224,18447.899473057278,541832.8784722224,16160.255550816697,506641.63194444444,7860.922978922288
1470,552336.8888888889,16885.28231185407,542552.0381944444,16593.696256269966,507383.71527777775,6886.718118101485
1471,554377.3402777779,16101.768609742514,543363.2361111111,15470.316162751531,508953.2083333333,6304.207683113484
1472,554140.125,15666.443390917842,542784.8472222221,13698.589762333419,509406.8368055555,7469.326318422414
1473,553981.2569444445,16770.601807942952,541349.8680555555,12991.290042737772,508808.6979166667,9644.21988597796
1474,553985.1597222224,15457.625233899053,539230.2986111111,13167.223956500136,507747.1805555555,10007.811017923905
1475,553710.8125,15098.459867001957,539398.4409722221,15023.372105112521,507916.9375,9305.392039033544
1476,553489.75,14251.004255289778,538743.875,15342.076852641032,507910.63194444444,8622.94269369922
1477,553434.5347222222,14118.51280776137,539373.5381944445,15303.560430326484,509202.32638888893,8478.096007332131
1478,554291.763888889,14148.103232528025,538094.3194444445,15262.022499018982,508438.66319444444,8933.76707128143
1479,555088.9236111111,13541.689359104941,538612.5069444445,16689.631839292764,508087.36111111107,8641.61683914845
1480,554099.5625,13863.357107009711,538235.8784722221,17362.123847349554,506954.73263888893,9774.839425549822
1481,553151.6319444445,13491.794541587202,538670.9201388889,16624.94018668859,505764.4965277778,10987.801446299429
1482,553951.6736111111,12595.18735157013,538934.9930555556,14843.51653960173,506607.12847222225,11616.156053620265
1483,554533.3055555555,12698.807327533228,538440.375,14894.922348469163,506252.19444444444,11592.848660841315
1484,555121.3680555555,12128.455663997314,538801.4270833334,14687.968925718382,507077.5833333333,11805.160585743271
1485,554619.0069444445,12754.91894602195,538552.6944444445,15341.41530146316,506445.90625,11131.340817244274
1486,554776.625,12214.634138205218,539734.7743055556,15321.052673711287,507179.11111111107,10397.131192914698
1487,553982.0138888889,12501.392765278542,539193.7847222221,15419.529989396382,507222.01388888893,9555.031516595367
1488,553602.1041666666,13300.604694524884,539628.2291666666,15557.977660204877,507399.4166666667,9805.084718071495
1489,554429.4583333334,11908.69319819778,538558.8229166666,14304.272284415487,507576.9583333333,10292.93668467491
1490,555072.4652777779,11375.589038593596,537925.8229166666,14496.54151389361,508487.81944444444,9237.242461196323
1491,554980.8680555555,9685.509736376447,537674.7638888889,13654.492332894255,508701.5520833333,9112.271299427766
1492,553859.75,10180.421189557319,538182.2847222221,13090.797873456226,507691.5659722222,9378.664688142433
1493,553751.4027777779,10627.227139177927,539619.8680555555,11816.400446014752,507892.875,10326.08981992624
1494,552968.0208333334,11740.249551286226,539186.6944444445,11788.67446838274,506746.20486111107,12198.483422938203
1495,553007.1041666666,11841.004315333488,539516.3090277776,12618.438155853171,507293.1770833333,11696.671504768901
1496,552102.0972222224,11511.86459030991,538832.6666666666,13390.888451819763,505429.86111111107,12799.731011257223
1497,552625.048611111,11192.557950446486,538913.0555555555,12695.732833577145,506148.5451388888,11030.558718357925
1498,551049.6666666666,11458.363677213614,538312.5659722221,12695.72148740497,505382.50694444444,10753.057140981198
1499,551797.2916666666,9957.993968502667,539075.7638888889,12015.859403007873,506282.1770833333,11149.458299402586
1500,552601.5763888889,9527.314646704717,539291.9791666666,11526.901995889004,506407.88888888893,12180.616797855828
1501,553516.6458333334,10121.381604557238,539374.138888889,9683.16303579304,505975.7395833333,13413.925642223126
1502,552588.9791666666,10615.801756779227,538673.8125,9713.685592141917,505033.55555555556,13486.76790526248
1503,551687.5,9788.702752634135,539334.9930555555,10425.47784689421,504821.65625,13326.01175492602
1504,551737.8333333334,9506.318776894383,540175.625,12256.261991608382,505238.53472222225,12352.073075865466
1505,552234.7847222224,10339.817780485875,540392.7986111111,11950.655129817322,506302.24305555556,11548.820648082703
1506,551652.9722222221,12946.756308027529,540124.3541666666,11482.586372412468,505963.39930555556,11132.965782942472
1507,551818.6527777779,13124.387466218233,540252.8541666666,10024.506939398008,505392.7256944445,12684.25437755881
1508,552165.2638888889,13562.437041781895,541735.6111111111,9517.717314858723,505638.9930555555,12899.826407102122
1509,552750.2291666666,12228.708279615428,542990.375,8823.317941558567,506137.9375,13478.035912816289
1510,553302.8541666666,11963.574159493708,543673.6111111111,8722.739467224636,506363.6631944445,13228.807715497413
1511,553298.0277777779,11775.571291695542,542508.4861111111,9025.3012312266,505366.5138888888,13119.56908327436
1512,554480.7361111111,13071.109331547312,542382.7152777779,9429.20098504058,504457.8541666667,13938.397667595766
1513,554833.4027777778,15093.593538200661,541805.1944444445,9931.347440813934,504864.14236111107,13872.785527805587
1514,554349.7777777779,15468.408653084709,541773.1597222222,9833.856335719382,505687.8229166667,12748.58153472651
1515,553169.798611111,16484.757281116756,541111.3958333334,10060.599725482112,505379.31944444444,11165.940536269101
1516,553249.6736111111,17091.123032672273,541855.3333333334,9200.661114177274,505516.9201388888,10914.183516336423
1517,554836.9305555555,18566.51036544886,543213.4305555555,9276.074547581893,505861.9722222222,10517.061614484215
1518,554490.0347222221,17685.53727223982,543583.673611111,8088.07457734129,506846.62152777775,11112.434891035404
1519,554243.9236111111,17650.886227029416,543020.9097222224,9959.086588063543,506816.72569444444,10362.743710282784
1520,553231.25,17541.50060059705,542249.8611111111,10029.421401118012,505422.15277777775,11422.46702889471
1521,553302.7152777779,19655.11525297634,541918.8333333334,11482.858728872336,504967.56597222225,10534.775690374203
1522,553707.4791666666,21374.669532624503,542751.1666666666,10673.799629057457,505261.74305555556,11618.072428324647
1523,554013.8472222224,22842.720780321128,543643.3819444444,10461.727643906772,505838.3958333333,10941.895258043685
1524,554769.888888889,20617.147706072228,543839.2083333334,9058.504621866405,506247.61805555556,11865.379818548841
1525,553641.7986111111,18826.812362499975,543090.6180555556,9226.17807410951,505705.07135787065,10714.98194675329
1526,553970.0347222221,18298.1948009898,542997.2847222221,9251.044733426972,506475.57110763347,10910.790515211707
1527,553837.9791666666,21064.309212984543,543128.2222222222,10390.325007414027,508146.99434599583,11936.894061561978
1528,554096.2083333334,21403.933024556605,543456.2847222224,9429.986897238445,508381.4587608439,11469.137324092904
1529,553725.8472222224,20712.69707313724,542973.2847222221,9720.001188694247,508551.102040542,10691.430721259729
1530,553243.7430555555,19727.41767543849,542454.7013888889,10076.312999730955,508618.0229711081,11094.28677261305
1531,552892.2708333334,20011.91684387228,542680.2083333334,10839.559278894925,508826.16919185076,10207.59040103067
1532,552164.8541666666,21203.551218429682,542820.5763888889,11092.948731124667,509228.6273063529,10510.25424941293
1533,552473.3055555556,20434.4456428399,543626.7152777776,9596.828592056787,508675.97663664987,9685.114887144047
1534,552742.3333333334,19479.64541889388,543806.3541666666,10082.145664795882,508855.60977159446,8862.306350118903
1535,553293.2847222221,17982.03749943875,544058.9583333334,8917.905217329802,509902.4216621234,7295.584575297834
1536,552841.3541666666,18177.700152810445,543644.3888888889,9761.039445320197,509534.4326855966,8522.196236641536
1537,552589.5902777778,18234.78130500788,543530.0069444445,8867.99373640952,510382.05935479776,7830.021913758183
1538,552041.4375,17399.648799000483,543408.8194444445,10716.323188190794,509428.67413421633,7124.937996364868
1539,552643.75,17084.826381046052,544585.2083333334,11748.69043923159,509717.30181603,7874.760475647035
1540,552584.5833333334,17612.366938976204,544951.9027777776,12328.231186089168,509865.39126163354,8760.257592933507
1541,552995.7083333334,17212.269161084256,545252.6180555555,11692.570005665315,510768.0248863793,8563.463205956934
1542,550671.3958333334,16846.293469064145,543779.5416666666,10739.705729196661,511088.67628386663,8829.28825166747
1543,550789.0069444445,16748.627718873595,543090.5555555555,10876.447964155632,511135.5913042286,9390.512927801059
1544,550580.8263888889,17674.70517181929,542295.5069444445,11081.228450900502,511684.9652931665,9938.195296998247
1545,552728.625,17762.03079880384,542739.7777777779,12358.306594190532,511484.33166995505,7862.728574353725
1546,553363.7291666666,17706.122710204458,542236.4375,12395.793745752611,511156.82425705134,7323.649306982253
1547,553627.0,16604.84524653748,542082.2847222222,12756.261402567396,511577.9635722228,7566.1325765318215
1548,553156.9375,16787.401968616283,541607.8472222224,13002.515644039617,511691.66298599803,6661.348696070641
1549,552456.7986111111,15425.508614717171,542003.7777777779,13823.510478647211,511918.7970086127,8413.064547923119
1550,551927.5277777779,16774.249183930922,542797.0625,13814.82118059213,512835.9293755425,8429.205523733952
1551,551862.9166666666,15114.50346247272,544082.201388889,13536.186556354249,513756.4093830594,9653.307611945522
1552,551976.9305555555,13560.890279765283,544722.6041666666,12491.157430709467,514064.10205378203,10951.037138649868
1553,552590.0625,12846.007287160823,544854.8472222221,12131.033093049375,515871.659761318,10451.970265284617
1554,552532.9375,14482.789384863692,544217.236111111,11071.6300279908,515837.92866227665,9767.661991539839
1555,553196.1458333334,16781.25391846374,544921.7777777776,11021.754615898464,515461.2808756008,9463.040356321593
1556,552139.7708333334,16092.117288431986,545274.8819444445,10674.747461341947,515150.39922283305,8410.44817475967
1557,552859.625,16878.82084068041,546175.4583333334,10853.650913470367,515466.1445743492,8204.881324079808
1558,553041.5486111111,17069.70344999593,545919.1666666666,10684.658662409598,516069.20328703034,8485.310716700931
1559,554859.4583333334,15853.094834429872,546681.0208333334,9809.351777431677,515631.82582145865,7619.186899808962
1560,554905.0972222222,14283.156465265485,546603.9444444445,8652.709449171205,515700.16460868134,8162.033896372717
1561,554927.6944444445,14127.564517937213,547384.0763888889,9033.54617019246,516320.1036483478,8749.2070196966
1562,554275.8472222224,15378.94157756483,546911.0833333334,8435.06705342322,517304.82828341174,9316.36742842552
1563,554116.5972222221,14744.678464423745,546719.1388888889,8257.418492527471,517905.1078258045,10370.162204383147
1564,553251.2847222221,14711.580806128519,545417.7986111111,7344.8891524972,518114.81281510385,9870.54601041753
1565,552831.875,13962.191824644764,544949.5347222222,7773.920643900481,517460.36163770634,10307.405811999752
1566,552865.5555555555,12505.587369330857,545433.4097222221,8806.47857389887,517682.3911591416,12022.916833189978
1567,552946.5138888889,10351.969823670279,547311.8888888889,8488.573434112775,517828.4160411698,12734.684770364045
1568,551996.5138888889,9942.39214300654,547860.8541666666,8892.347740629435,516729.9243517171,12400.566065721609
1569,551213.5833333334,11059.575436886505,547541.7986111111,9321.644845147659,518007.4403885239,11445.316006969277
1570,550427.9375,11233.925306503572,546846.9027777779,9292.530250328462,517731.62412222935,10020.358228923624
1571,550848.7013888889,10833.155769865627,547174.8055555555,8813.238982026513,518102.64019365824,10044.3135636467
1572,550777.1736111111,10379.464038634733,546981.4722222221,8797.135408281387,517585.4254499815,9589.073762085938
1573,550785.7708333334,9805.183169498332,546331.0763888889,9583.053998427462,517189.24061519,10273.644877431792
1574,550223.9375,9821.594922320055,545656.1388888889,10669.795413133807,518705.14868809487,10073.549060894371
1575,550379.8194444444,9108.87269261018,545928.5486111111,10810.321760647135,519655.8033794232,10207.101024966041
1576,551254.2013888889,8294.63790933754,545764.7916666666,11471.960701937041,519158.23721563537,10218.082069087326
1577,551814.7708333334,7363.663332062972,546192.6875,10655.946257055115,518949.0846511312,9024.499527580485
1578,551305.0902777779,7681.933452957413,546545.0,9965.551097531821,518544.7456449619,8621.237755224554
1579,550782.0763888889,8237.614136800234,547638.5069444445,8764.395774881255,518825.14270489075,9365.91540357815
1580,550853.7083333334,7515.709049801429,547834.3541666666,8135.83149611927,517980.3925004015,9098.30435695643
1581,551390.2430555556,6894.089580142808,548398.3263888889,8615.081014048379,518671.93526165915,8999.630527948872
1582,552135.4583333334,6419.414282237596,549412.2569444445,8743.323461653066,518786.058402163,10340.510279879276
1583,552393.2986111111,7562.227692306216,549630.5902777779,9761.094619494106,519103.88358301745,10364.333789995715
1584,551684.5694444445,9712.248974669981,549482.1458333334,9032.160759320253,519062.9031451878,11104.385548143217
1585,551469.5347222224,10625.66945197628,548669.8402777776,9767.689093559628,520174.82595327153,10943.923634927023
1586,551000.4652777776,12456.16337863154,549640.388888889,10292.980344513442,519613.181484019,11875.688050917073
1587,551603.638888889,12319.898821162704,549746.3472222221,10675.847223900417,518295.32275322784,11582.060616394112
1588,550540.1041666666,13289.143405985344,549956.4444444445,9602.54418960617,517991.42958585784,10373.475338127953
1589,550774.0625,13414.591393524006,547845.4444444444,9444.135395689054,517906.47390719113,10272.915815417831
1590,550186.625,13985.414368327414,547530.861111111,9557.519538185697,517916.21655548434,10173.213796997688
1591,550064.9305555555,13901.230331090397,547410.9861111111,10465.906740848148,516789.4845110557,11310.289717515008
1592,549495.6180555555,14231.043837398864,548073.4652777779,10818.041330662156,517566.57187157177,11747.725010451493
1593,549653.9861111111,13891.515930282447,548615.4166666666,11760.932920227051,515848.5720796639,10566.94980720862
1594,550396.798611111,12956.528067953454,548578.7430555555,12689.22642729102,516215.34642396535,10371.04545161938
1595,551017.4930555555,11115.742600710459,549380.1111111111,12745.747349169438,516437.490113989,8906.383636546418
1596,551125.2013888889,10212.969796635287,548462.0,13027.82392563755,516155.23919319286,9576.211805956364
1597,550935.3194444445,9728.369961342249,548370.263888889,13417.26422002208,516145.17326346814,8335.372035266724
1598,550907.7916666666,10004.836910575032,547924.7430555556,14275.085992643488,515929.5421204686,7512.407011018841
1599,551608.3680555556,9883.077538526302,547988.3472222221,12792.033575786569,515797.84637245553,6531.266515159224
1600,552202.6180555556,9901.021390767732,547536.875,12153.888826975899,515800.96009709523,6543.467561493406
1601,552006.701388889,9362.98757562408,547785.4444444445,11654.541311337012,515866.1147684283,7591.6610513167625
1602,550651.2916666666,9907.356473454485,548019.75,12434.005026242401,515669.02268538205,5822.038053778973
1603,550568.1805555556,10096.612530812827,548427.2569444444,12268.774791152237,516369.7203054077,6405.683767797003
1604,550944.2708333334,9931.425537069217,548674.3819444445,11433.83540946423,515209.51993451687,6339.16346985491
1605,551794.8402777779,9558.178494149031,549050.2291666666,10857.254025427252,515682.5537033414,8578.486976438102
1606,551941.1666666666,9867.129593478337,548671.7222222221,10423.964026145406,515894.17221432045,8563.443280090516
1607,552403.3958333334,11439.608798384248,547625.2847222224,10585.269039069592,516743.1333587983,6167.2695900516765
