series,segment,cumulative_steps,learning_episode,raw_value,three_point_smoothed_value
E1 spatial-flight (live),live,41600000,1625.0,421119.34375,420983.1354166667
E1 spatial-flight (live),live,41651200,1627.0,420442.78125,420762.6770833333
E1 spatial-flight (live),live,41702400,1629.0,420725.90625,420572.4479166667
E1 spatial-flight (live),live,41753600,1631.0,420548.65625,420782.0520833333
E1 spatial-flight (live),live,41804800,1633.0,421071.59375,421194.90625
E1 spatial-flight (live),live,41856000,1635.0,421964.46875,421518.03125
E2 + reset curriculum (live),live,25600,1.0,178481.375,184743.171875
E2 + reset curriculum (live),live,76800,3.0,191004.96875,192873.30208333334
E2 + reset curriculum (live),live,128000,5.0,209133.5625,207232.47395833334
E2 + reset curriculum (live),live,179200,7.0,221558.890625,222389.60416666666
E2 + reset curriculum (live),live,230400,9.0,236476.359375,233476.59375
E2 + reset curriculum (live),live,281600,11.0,242394.53125,241627.41666666666
E2 + reset curriculum (live),live,332800,13.0,246011.359375,245565.76041666666
E2 + reset curriculum (live),live,384000,15.0,248291.390625,248754.90625
E2 + reset curriculum (live),live,435200,17.0,251961.96875,251632.75
E2 + reset curriculum (live),live,486400,19.0,254644.890625,254681.6875
E2 + reset curriculum (live),live,537600,21.0,257438.203125,256388.61458333334
E2 + reset curriculum (live),live,588800,23.0,257082.75,257601.1875
E2 + reset curriculum (live),live,640000,25.0,258282.609375,258945.046875
E2 + reset curriculum (live),live,691200,27.0,261469.78125,259946.36979166666
E2 + reset curriculum (live),live,742400,29.0,260086.71875,261466.16666666666
E2 + reset curriculum (live),live,793600,31.0,262842.0,261448.68229166666
E2 + reset curriculum (live),live,844800,33.0,261417.328125,262481.984375
E2 + reset curriculum (live),live,896000,35.0,263186.625,263043.1302083333
E2 + reset curriculum (live),live,947200,37.0,264525.4375,264862.1875
E2 + reset curriculum (live),live,998400,39.0,266874.5,265926.5208333333
E2 + reset curriculum (live),live,1049600,41.0,266379.625,267114.1354166667
E2 + reset curriculum (live),live,1100800,43.0,268088.28125,267892.7604166667
E2 + reset curriculum (live),live,1152000,45.0,269210.375,270149.9895833333
E2 + reset curriculum (live),live,1203200,47.0,273151.3125,271674.8020833333
E2 + reset curriculum (live),live,1254400,49.0,272662.71875,272626.375
E2 + reset curriculum (live),live,1305600,51.0,272065.09375,274740.0104166667
E2 + reset curriculum (live),live,1356800,53.0,279492.21875,277653.53125
E2 + reset curriculum (live),live,1408000,55.0,281403.28125,280646.0729166667
E2 + reset curriculum (live),live,1459200,57.0,281042.71875,280941.3958333333
E2 + reset curriculum (live),live,1510400,59.0,280378.1875,280920.9791666667
E2 + reset curriculum (live),live,1561600,61.0,281342.03125,282173.7291666667
E2 + reset curriculum (live),live,1612800,63.0,284800.96875,283622.7083333333
E2 + reset curriculum (live),live,1664000,65.0,284725.125,285321.25
E2 + reset curriculum (live),live,1715200,67.0,286437.65625,286696.8958333333
E2 + reset curriculum (live),live,1766400,69.0,288927.90625,288102.6770833333
E2 + reset curriculum (live),live,1817600,71.0,288942.46875,289943.8645833333
E2 + reset curriculum (live),live,1868800,73.0,291961.21875,291627.71875
E2 + reset curriculum (live),live,1920000,75.0,293979.46875,293573.28125
E2 + reset curriculum (live),live,1971200,77.0,294779.15625,294756.2604166667
E2 + reset curriculum (live),live,2022400,79.0,295510.15625,295268.7291666667
E2 + reset curriculum (live),live,2073600,81.0,295516.875,295978.1875
E2 + reset curriculum (live),live,2124800,83.0,296907.53125,296149.9895833333
E2 + reset curriculum (live),live,2176000,85.0,296025.5625,297008.8020833333
E2 + reset curriculum (live),live,2227200,87.0,298093.3125,297700.1979166667
E2 + reset curriculum (live),live,2278400,89.0,298981.71875,299298.6354166667
E2 + reset curriculum (live),live,2329600,91.0,300820.875,300907.1770833333
E2 + reset curriculum (live),live,2380800,93.0,302918.9375,303099.6979166667
E2 + reset curriculum (live),live,2432000,95.0,305559.28125,303514.0
E2 + reset curriculum (live),live,2483200,97.0,302063.78125,303754.2083333333
E2 + reset curriculum (live),live,2534400,99.0,303639.5625,303343.53125
E2 + reset curriculum (live),live,2585600,101.0,304327.25,304518.3125
E2 + reset curriculum (live),live,2636800,103.0,305588.125,305717.4895833333
E2 + reset curriculum (live),live,2688000,105.0,307237.09375,307683.5104166667
E2 + reset curriculum (live),live,2739200,107.0,310225.3125,309536.6041666667
E2 + reset curriculum (live),live,2790400,109.0,311147.40625,311191.59375
E2 + reset curriculum (live),live,2841600,111.0,312202.0625,312371.0104166667
E2 + reset curriculum (live),live,2892800,113.0,313763.5625,313955.4375
E2 + reset curriculum (live),live,2944000,115.0,315900.6875,315765.96875
E2 + reset curriculum (live),live,2995200,117.0,317633.65625,316752.125
E2 + reset curriculum (live),live,3046400,119.0,316722.03125,317100.7083333333
E2 + reset curriculum (live),live,3097600,121.0,316946.4375,317803.6354166667
E2 + reset curriculum (live),live,3148800,123.0,319742.4375,319634.6041666667
E2 + reset curriculum (live),live,3200000,125.0,322214.9375,321070.34375
E2 + reset curriculum (live),live,3251200,127.0,321253.65625,322717.3020833333
E2 + reset curriculum (live),live,3302400,129.0,324683.3125,323541.3333333333
E2 + reset curriculum (live),live,3353600,131.0,324687.03125,325335.5104166667
E2 + reset curriculum (live),live,3404800,133.0,326636.1875,326194.25
E2 + reset curriculum (live),live,3456000,135.0,327259.53125,327362.4895833333
E2 + reset curriculum (live),live,3507200,137.0,328191.75,328696.0416666667
E2 + reset curriculum (live),live,3558400,139.0,330636.84375,330093.21875
E2 + reset curriculum (live),live,3609600,141.0,331451.0625,332069.3958333333
E2 + reset curriculum (live),live,3660800,143.0,334120.28125,332744.75
E2 + reset curriculum (live),live,3712000,145.0,332662.90625,334058.7916666667
E2 + reset curriculum (live),live,3763200,147.0,335393.1875,334355.9895833333
E2 + reset curriculum (live),live,3814400,149.0,335011.875,334845.6770833333
E2 + reset curriculum (live),live,3865600,151.0,334131.96875,335103.7083333333
E2 + reset curriculum (live),live,3916800,153.0,336167.28125,335957.0520833333
E2 + reset curriculum (live),live,3968000,155.0,337571.90625,337106.8020833333
E2 + reset curriculum (live),live,4019200,157.0,337581.21875,338561.0520833333
E2 + reset curriculum (live),live,4070400,159.0,340530.03125,339259.6666666667
E2 + reset curriculum (live),live,4121600,161.0,339667.75,341083.84375
E2 + reset curriculum (live),live,4172800,163.0,343053.75,341649.0104166667
E2 + reset curriculum (live),live,4224000,165.0,342225.53125,343516.7083333333
E2 + reset curriculum (live),live,4275200,167.0,345270.84375,343961.8958333333
E2 + reset curriculum (live),live,4326400,169.0,344389.3125,344219.0520833333
E2 + reset curriculum (live),live,4377600,171.0,342997.0,344515.1041666667
E2 + reset curriculum (live),live,4428800,173.0,346159.0,345407.8333333333
E2 + reset curriculum (live),live,4480000,175.0,347067.5,346843.6979166667
E2 + reset curriculum (live),live,4531200,177.0,347304.59375,347588.28125
E2 + reset curriculum (live),live,4582400,179.0,348392.75,347829.5729166667
E2 + reset curriculum (live),live,4633600,181.0,347791.375,348973.4583333333
E2 + reset curriculum (live),live,4684800,183.0,350736.25,349744.9583333333
E2 + reset curriculum (live),live,4736000,185.0,350707.25,351818.1666666667
E2 + reset curriculum (live),live,4787200,187.0,354011.0,352290.1458333333
E2 + reset curriculum (live),live,4838400,189.0,352152.1875,353539.2395833333
E2 + reset curriculum (live),live,4889600,191.0,354454.53125,353818.2291666667
E2 + reset curriculum (live),live,4940800,193.0,354847.96875,355121.3125
E2 + reset curriculum (live),live,4992000,195.0,356061.4375,355885.6354166667
E2 + reset curriculum (live),live,5043200,197.0,356747.5,356962.4270833333
E2 + reset curriculum (live),live,5094400,199.0,358078.34375,356897.5833333333
E2 + reset curriculum (live),live,5145600,201.0,355866.90625,357636.6041666667
E2 + reset curriculum (live),live,5196800,203.0,358964.5625,357193.65625
E2 + reset curriculum (live),live,5248000,205.0,356749.5,357685.59375
E2 + reset curriculum (live),live,5299200,207.0,357342.71875,358266.5
E2 + reset curriculum (live),live,5350400,209.0,360707.28125,359102.125
E2 + reset curriculum (live),live,5401600,211.0,359256.375,360314.0833333333
E2 + reset curriculum (live),live,5452800,213.0,360978.59375,361229.2291666667
E2 + reset curriculum (live),live,5504000,215.0,363452.71875,362827.40625
E2 + reset curriculum (live),live,5555200,217.0,364050.90625,363056.6145833333
E2 + reset curriculum (live),live,5606400,219.0,361666.21875,362713.3541666667
E2 + reset curriculum (live),live,5657600,221.0,362422.9375,361609.3958333333
E2 + reset curriculum (live),live,5708800,223.0,360739.03125,361818.4895833333
E2 + reset curriculum (live),live,5760000,225.0,362293.5,361897.40625
E2 + reset curriculum (live),live,5811200,227.0,362659.6875,362895.53125
E2 + reset curriculum (live),live,5862400,229.0,363733.40625,363720.6354166667
E2 + reset curriculum (live),live,5913600,231.0,364768.8125,364712.7916666667
E2 + reset curriculum (live),live,5964800,233.0,365636.15625,365705.0104166667
E2 + reset curriculum (live),live,6016000,235.0,366710.0625,366423.5729166667
E2 + reset curriculum (live),live,6067200,237.0,366924.5,366502.5208333333
E2 + reset curriculum (live),live,6118400,239.0,365873.0,366123.6979166667
E2 + reset curriculum (live),live,6169600,241.0,365573.59375,366226.2291666667
E2 + reset curriculum (live),live,6220800,243.0,367232.09375,365961.84375
E2 + reset curriculum (live),live,6272000,245.0,365079.84375,367326.9375
E2 + reset curriculum (live),live,6323200,247.0,369668.875,367557.5
E2 + reset curriculum (live),live,6374400,249.0,367923.78125,368717.6041666667
E2 + reset curriculum (live),live,6425600,251.0,368560.15625,369145.4166666667
E2 + reset curriculum (live),live,6476800,253.0,370952.3125,370287.6770833333
E2 + reset curriculum (live),live,6528000,255.0,371350.5625,371679.7916666667
E2 + reset curriculum (live),live,6579200,257.0,372736.5,373519.9583333333
E2 + reset curriculum (live),live,6630400,259.0,376472.8125,374960.09375
E2 + reset curriculum (live),live,6681600,261.0,375670.96875,375902.0104166667
E2 + reset curriculum (live),live,6732800,263.0,375562.25,375547.875
E2 + reset curriculum (live),live,6784000,265.0,375410.40625,376197.53125
E2 + reset curriculum (live),live,6835200,267.0,377619.9375,376722.21875
E2 + reset curriculum (live),live,6886400,269.0,377136.3125,377593.25
E2 + reset curriculum (live),live,6937600,271.0,378023.5,377170.8541666667
E2 + reset curriculum (live),live,6988800,273.0,376352.75,377285.6875
E2 + reset curriculum (live),live,7040000,275.0,377480.8125,377543.78125
E2 + reset curriculum (live),live,7091200,277.0,378797.78125,378355.0104166667
E2 + reset curriculum (live),live,7142400,279.0,378786.4375,377874.59375
E2 + reset curriculum (live),live,7193600,281.0,376039.5625,376976.09375
E2 + reset curriculum (live),live,7244800,283.0,376102.28125,375416.625
E2 + reset curriculum (live),live,7296000,285.0,374108.03125,375008.28125
E2 + reset curriculum (live),live,7347200,287.0,374814.53125,373949.6979166667
E2 + reset curriculum (live),live,7398400,289.0,372926.53125,373964.7291666667
E2 + reset curriculum (live),live,7449600,291.0,374153.125,374012.5625
E2 + reset curriculum (live),live,7500800,293.0,374958.03125,374283.25
E2 + reset curriculum (live),live,7552000,295.0,373738.59375,375009.1979166667
E2 + reset curriculum (live),live,7603200,297.0,376330.96875,376423.90625
E2 + reset curriculum (live),live,7654400,299.0,379202.15625,377320.6666666667
E2 + reset curriculum (live),live,7705600,301.0,376428.875,377724.1354166667
E2 + reset curriculum (live),live,7756800,303.0,377541.375,377818.8645833333
E2 + reset curriculum (live),live,7808000,305.0,379486.34375,378501.1875
E2 + reset curriculum (live),live,7859200,307.0,378475.84375,379615.1354166667
E2 + reset curriculum (live),live,7910400,309.0,380883.21875,380167.2083333333
E2 + reset curriculum (live),live,7961600,311.0,381142.5625,380243.2291666667
E2 + reset curriculum (live),live,8012800,313.0,378703.90625,380453.5729166667
E2 + reset curriculum (live),live,8064000,315.0,381514.25,379662.6875
E2 + reset curriculum (live),live,8115200,317.0,378769.90625,379625.5520833333
E2 + reset curriculum (live),live,8166400,319.0,378592.5,378739.8333333333
E2 + reset curriculum (live),live,8217600,321.0,378857.09375,379032.3333333333
E2 + reset curriculum (live),live,8268800,323.0,379647.40625,380462.1979166667
E2 + reset curriculum (live),live,8320000,325.0,382882.09375,381785.3958333333
E2 + reset curriculum (live),live,8371200,327.0,382826.6875,382732.0520833333
E2 + reset curriculum (live),live,8422400,329.0,382487.375,382777.6145833333
E2 + reset curriculum (live),live,8473600,331.0,383018.78125,383513.1770833333
E2 + reset curriculum (live),live,8524800,333.0,385033.375,383786.8333333333
E2 + reset curriculum (live),live,8576000,335.0,383308.34375,383939.7291666667
E2 + reset curriculum (live),live,8627200,337.0,383477.46875,383710.9479166667
E2 + reset curriculum (live),live,8678400,339.0,384347.03125,384677.125
E2 + reset curriculum (live),live,8729600,341.0,386206.875,386637.90625
E2 + reset curriculum (live),live,8780800,343.0,389359.8125,388002.03125
E2 + reset curriculum (live),live,8832000,345.0,388439.40625,388756.3125
E2 + reset curriculum (live),live,8883200,347.0,388469.71875,387761.15625
E2 + reset curriculum (live),live,8934400,349.0,386374.34375,387207.5520833333
E2 + reset curriculum (live),live,8985600,351.0,386778.59375,386525.7604166667
E2 + reset curriculum (live),live,9036800,353.0,386424.34375,387242.75
E2 + reset curriculum (live),live,9088000,355.0,388525.3125,387207.8958333333
E2 + reset curriculum (live),live,9139200,357.0,386674.03125,387226.7708333333
E2 + reset curriculum (live),live,9190400,359.0,386480.96875,385136.8541666667
E2 + reset curriculum (live),live,9241600,361.0,382255.5625,383439.1979166667
E2 + reset curriculum (live),live,9292800,363.0,381581.0625,382758.4166666667
E2 + reset curriculum (live),live,9344000,365.0,384438.625,382675.7708333333
E2 + reset curriculum (live),live,9395200,367.0,382007.625,383146.8958333333
E2 + reset curriculum (live),live,9446400,369.0,382994.4375,383872.6979166667
E2 + reset curriculum (live),live,9497600,371.0,386616.03125,385261.28125
E2 + reset curriculum (live),live,9548800,373.0,386173.375,386932.8645833333
E2 + reset curriculum (live),live,9600000,375.0,388009.1875,387181.9375
E2 + reset curriculum (live),live,9651200,377.0,387363.25,389444.3333333333
E2 + reset curriculum (live),live,9702400,379.0,392960.5625,390674.78125
E2 + reset curriculum (live),live,9753600,381.0,391700.53125,391492.1666666667
E2 + reset curriculum (live),live,9804800,383.0,389815.40625,388931.8645833333
E2 + reset curriculum (live),live,9856000,385.0,385279.65625,388308.9270833333
E2 + reset curriculum (live),live,9907200,387.0,389831.71875,388382.1979166667
E2 + reset curriculum (live),live,9958400,389.0,390035.21875,390529.5625
E2 + reset curriculum (live),live,10009600,391.0,391721.75,391843.875
E2 + reset curriculum (live),live,10060800,393.0,393774.65625,392207.46875
E2 + reset curriculum (live),live,10112000,395.0,391126.0,393233.28125
E2 + reset curriculum (live),live,10163200,397.0,394799.1875,393709.0104166667
E2 + reset curriculum (live),live,10214400,399.0,395201.84375,395584.15625
E2 + reset curriculum (live),live,10265600,401.0,396751.4375,397365.3854166667
E2 + reset curriculum (live),live,10316800,403.0,400142.875,397709.90625
E2 + reset curriculum (live),live,10368000,405.0,396235.40625,399119.0833333333
E2 + reset curriculum (live),live,10419200,407.0,400978.96875,400084.1458333333
E2 + reset curriculum (live),live,10470400,409.0,403038.0625,402397.3541666667
E2 + reset curriculum (live),live,10521600,411.0,403175.03125,401874.53125
E2 + reset curriculum (live),live,10572800,413.0,399410.5,401530.0416666667
E2 + reset curriculum (live),live,10624000,415.0,402004.59375,402014.3125
E2 + reset curriculum (live),live,10675200,417.0,404627.84375,403527.8333333333
