series,environment_steps,learning_episode,raw_value,three_point_smoothed_value
Q2,83840000,3275.0,562876.9375,562833.3333333334
Q2,83891200,3277.0,563538.6875,563023.625
Q2,83942400,3279.0,562655.25,562578.9375
Q2,83993600,3281.0,561542.875,562068.625
Q2,84044800,3283.0,562007.75,561691.3958333334
Q2,84096000,3285.0,561523.5625,561950.5208333334
Q2,84147200,3287.0,562320.25,561715.2083333334
Q2,84198400,3289.0,561301.8125,560747.625
Q2,84249600,3291.0,558620.8125,560144.5625
Q2,84300800,3293.0,560511.0625,560456.75
Q2,84352000,3295.0,562238.375,561370.4166666666
Q2,84403200,3297.0,561361.8125,561495.4375
Q2,84454400,3299.0,560886.125,561243.7291666666
Q2,84505600,3301.0,561483.25,561600.3541666666
Q2,84556800,3303.0,562431.6875,561779.875
Q2,84608000,3305.0,561424.6875,562128.1041666666
Q2,84659200,3307.0,562527.9375,562544.4375
Q2,84710400,3309.0,563680.6875,563709.8958333334
Q2,84761600,3311.0,564921.0625,564292.4166666666
Q2,84812800,3313.0,564275.5,564877.0625
Q2,84864000,3315.0,565434.625,565361.625
Q2,84915200,3317.0,566374.75,565732.2291666666
Q2,84966400,3319.0,565387.3125,565507.375
Q2,85017600,3321.0,564760.0625,565016.5625
Q2,85068800,3323.0,564902.3125,565121.3333333334
Q2,85120000,3325.0,565701.625,565728.0208333334
Q2,85171200,3327.0,566580.125,566127.5208333334
Q2,85222400,3329.0,566100.8125,566912.7083333334
Q2,85273600,3331.0,568057.1875,567385.125
Q2,85324800,3333.0,567997.375,567635.8958333334
Q2,85376000,3335.0,566853.125,567519.4375
Q2,85427200,3337.0,567707.8125,567885.4791666666
Q2,85478400,3339.0,569095.5,568496.6666666666
Q2,85529600,3341.0,568686.6875,569071.8958333334
Q2,85580800,3343.0,569433.5,569598.7708333334
Q2,85632000,3345.0,570676.125,570556.9166666666
Q2,85683200,3347.0,571561.125,570895.7916666666
Q2,85734400,3349.0,570450.125,570895.9583333334
Q2,85785600,3351.0,570676.625,570324.6666666666
Q2,85836800,3353.0,569847.25,570176.7708333334
Q2,85888000,3355.0,570006.4375,570369.0833333334
Q2,85939200,3357.0,571253.5625,570089.6666666666
Q2,85990400,3359.0,569009.0,569737.4791666666
Q2,86041600,3361.0,568949.875,569231.2916666666
Q2,86092800,3363.0,569735.0,569359.9166666666
Q2,86144000,3365.0,569394.875,569749.6458333334
Q2,86195200,3367.0,570119.0625,570120.6875
Q2,86246400,3369.0,570848.125,570095.7708333334
Q2,86297600,3371.0,569320.125,569739.5625
Q2,86348800,3373.0,569050.4375,569251.2916666666
Q2,86400000,3375.0,569383.3125,569146.9166666666
Q2,86451200,3377.0,569007.0,569096.6458333334
Q2,86502400,3379.0,568899.625,568865.75
Q2,86553600,3381.0,568690.625,568810.125
Q2,86604800,3383.0,568840.125,568607.1041666666
Q2,86656000,3385.0,568290.5625,568713.3541666666
Q2,86707200,3387.0,569009.375,568413.625
Q2,86758400,3389.0,567940.9375,568519.2916666666
Q2,86809600,3391.0,568607.5625,568423.7916666666
Q2,86860800,3393.0,568722.875,568828.3958333334
Q2,86912000,3395.0,569154.75,568999.875
Q2,86963200,3397.0,569122.0,569504.3541666666
Q2,87014400,3399.0,570236.3125,570008.7083333334
Q2,87065600,3401.0,570667.8125,570513.75
Q2,87116800,3403.0,570637.125,570723.9791666666
Q2,87168000,3405.0,570867.0,570163.9791666666
Q2,87219200,3407.0,568987.8125,569098.1666666666
Q2,87270400,3409.0,567439.6875,568240.2708333334
Q2,87321600,3411.0,568293.3125,567884.9791666666
Q2,87372800,3413.0,567921.9375,568206.8541666666
Q2,87424000,3415.0,568405.3125,568363.4166666666
Q2,87475200,3417.0,568763.0,567360.5833333334
Q2,87526400,3419.0,564913.4375,566437.9583333334
Q2,87577600,3421.0,565637.4375,565951.4166666666
Q2,87628800,3423.0,567303.375,566257.2708333334
Q2,87680000,3425.0,565831.0,566310.0
Q2,87731200,3427.0,565795.625,565788.3333333334
Q2,87782400,3429.0,565738.375,566074.625
Q2,87833600,3431.0,566689.875,567040.2916666666
Q2,87884800,3433.0,568692.625,567954.2291666666
Q2,87936000,3435.0,568480.1875,568463.5625
Q2,87987200,3437.0,568217.875,567856.3541666666
Q2,88038400,3439.0,566871.0,567518.2916666666
Q2,88089600,3441.0,567466.0,567430.5833333334
Q2,88140800,3443.0,567954.75,567221.5208333334
Q2,88192000,3445.0,566243.8125,566740.7291666666
Q2,88243200,3447.0,566023.625,566225.8541666666
Q2,88294400,3449.0,566410.125,566196.75
Q2,88345600,3451.0,566156.5,566132.0
Q2,88396800,3453.0,565829.375,566308.5208333334
Q2,88448000,3455.0,566939.6875,566554.5833333334
Q2,88499200,3457.0,566894.6875,567381.7291666666
Q2,88550400,3459.0,568310.8125,567778.6458333334
Q2,88601600,3461.0,568130.4375,568365.0208333334
Q2,88652800,3463.0,568653.8125,568118.1666666666
Q2,88704000,3465.0,567570.25,568325.5416666666
Q2,88755200,3467.0,568752.5625,568155.9166666666
Q2,88806400,3469.0,568144.9375,568066.625
Q2,88857600,3471.0,567302.375,567274.5
Q2,88908800,3473.0,566376.1875,566374.3958333334
Q2,88960000,3475.0,565444.625,565276.0833333334
Q2,89011200,3477.0,564007.4375,564987.1458333334
Q2,89062400,3479.0,565509.375,564400.7708333334
Q2,89113600,3481.0,563685.5,564278.3541666666
Q2,89164800,3483.0,563640.1875,563627.7083333334
Q2,89216000,3485.0,563557.4375,563769.5625
Q2,89267200,3487.0,564111.0625,563914.0416666666
Q2,89318400,3489.0,564073.625,564791.7291666666
Q2,89369600,3491.0,566190.5,565558.7916666666
Q2,89420800,3493.0,566412.25,566278.6041666666
Q2,89472000,3495.0,566233.0625,565789.4166666666
Q2,89523200,3497.0,564722.9375,565468.6041666666
Q2,89574400,3499.0,565449.8125,564814.0416666666
Q2,89625600,3501.0,564269.375,564591.375
Q2,89676800,3503.0,564054.9375,564121.1041666666
Q2,89728000,3505.0,564039.0,563684.8958333334
Q2,89779200,3507.0,562960.75,563038.4583333334
Q2,89830400,3509.0,562115.625,563284.625
Q2,89881600,3511.0,564777.5,563583.5833333334
Q2,89932800,3513.0,563857.625,564237.8333333334
Q2,89984000,3515.0,564078.375,563886.1666666666
Q2,90035200,3517.0,563722.5,563472.6458333334
Q2,90086400,3519.0,562617.0625,563056.7083333334
Q2,90137600,3521.0,562830.5625,563316.9166666666
Q2,90188800,3523.0,564503.125,563825.375
Q2,90240000,3525.0,564142.4375,564338.8125
Q2,90291200,3527.0,564370.875,565013.0
Q2,90342400,3529.0,566525.6875,565755.7291666666
Q2,90393600,3531.0,566370.625,566243.8333333334
Q2,90444800,3533.0,565835.1875,566164.1041666666
Q2,90496000,3535.0,566286.5,566243.3541666666
Q2,90547200,3537.0,566608.375,566661.4375
Q2,90598400,3539.0,567089.4375,566819.0208333334
Q2,90649600,3541.0,566759.25,566159.9375
Q2,90700800,3543.0,564631.125,565246.6041666666
Q2,90752000,3545.0,564349.4375,564968.375
Q2,90803200,3547.0,565924.5625,565503.5416666666
Q2,90854400,3549.0,566236.625,566057.5833333334
Q2,90905600,3551.0,566011.5625,566583.125
Q2,90956800,3553.0,567501.1875,566804.0208333334
Q2,91008000,3555.0,566899.3125,566675.4791666666
Q2,91059200,3557.0,565625.9375,565922.4583333334
Q2,91110400,3559.0,565242.125,565398.1041666666
Q2,91161600,3561.0,565326.25,565551.75
Q2,91212800,3563.0,566086.875,565769.3541666666
Q2,91264000,3565.0,565894.9375,565674.5625
Q2,91315200,3567.0,565041.875,565144.8333333334
Q2,91366400,3569.0,564497.6875,565044.3541666666
Q2,91417600,3571.0,565593.5,565226.4166666666
Q2,91468800,3573.0,565588.0625,566094.25
Q2,91520000,3575.0,567101.1875,567015.875
Q2,91571200,3577.0,568358.375,568000.5833333334
Q2,91622400,3579.0,568542.1875,567820.0416666666
Q2,91673600,3581.0,566559.5625,567247.2916666666
Q2,91724800,3583.0,566640.125,567062.0833333334
Q2,91776000,3585.0,567986.5625,567602.9375
Q2,91827200,3587.0,568182.125,568148.8333333334
Q2,91878400,3589.0,568277.8125,568677.1458333334
Q2,91929600,3591.0,569571.5,569183.8958333334
Q2,91980800,3593.0,569702.375,569708.5208333334
Q2,92032000,3595.0,569851.6875,570208.7708333334
Q2,92083200,3597.0,571072.25,569887.1041666666
Q2,92134400,3599.0,568737.375,569358.6875
Q2,92185600,3601.0,568266.4375,568634.7083333334
Q2,92236800,3603.0,568900.3125,568761.5416666666
Q2,92288000,3605.0,569117.875,568651.5833333334
Q2,92339200,3607.0,567936.5625,568839.5625
Q2,92390400,3609.0,569464.25,569059.5625
Q2,92441600,3611.0,569777.875,569578.5625
Q2,92492800,3613.0,569493.5625,569280.9791666666
Q2,92544000,3615.0,568571.5,568592.0833333334
Q2,92595200,3617.0,567711.1875,568170.5
Q2,92646400,3619.0,568228.8125,568233.4375
Q2,92697600,3621.0,568760.3125,568551.0208333334
Q2,92748800,3623.0,568663.9375,568715.3958333334
Q2,92800000,3625.0,568721.9375,568955.0208333334
Q2,92851200,3627.0,569479.1875,569189.375
Q2,92902400,3629.0,569367.0,569243.1875
Q2,92953600,3631.0,568883.375,568924.8958333334
Q2,93004800,3633.0,568524.3125,568387.4166666666
Q2,93056000,3635.0,567754.5625,568380.25
Q2,93107200,3637.0,568861.875,568934.8541666666
Q2,93158400,3639.0,570188.125,569323.9791666666
Q2,93209600,3641.0,568921.9375,569078.7083333334
Q2,93260800,3643.0,568126.0625,568462.1458333334
Q2,93312000,3645.0,568338.4375,567958.6666666666
Q2,93363200,3647.0,567411.5,567385.3958333334
Q2,93414400,3649.0,566406.25,566758.9375
Q2,93465600,3651.0,566459.0625,566062.3333333334
Q2,93516800,3653.0,565321.6875,566020.375
Q2,93568000,3655.0,566280.375,566166.0625
Q2,93619200,3657.0,566896.125,566504.5833333334
Q2,93670400,3659.0,566337.25,566785.2708333334
Q2,93721600,3661.0,567122.4375,566687.8333333334
Q2,93772800,3663.0,566603.8125,566493.2708333334
Q2,93824000,3665.0,565753.5625,566108.6666666666
Q2,93875200,3667.0,565968.625,565584.9583333334
Q2,93926400,3669.0,565032.6875,565048.375
Q2,93977600,3671.0,564143.8125,564150.1875
Q2,94028800,3673.0,563274.0625,564094.75
Q2,94080000,3675.0,564866.375,564817.0
Q2,94131200,3677.0,566310.5625,565681.5416666666
Q2,94182400,3679.0,565867.6875,565846.3333333334
Q2,94233600,3681.0,565360.75,565798.0
Q2,94284800,3683.0,566165.5625,565600.5
Q2,94336000,3685.0,565275.1875,566445.7916666666
Q2,94387200,3687.0,567896.625,566808.3958333334
Q2,94438400,3689.0,567253.375,567775.25
Q2,94489600,3691.0,568175.75,567717.8333333334
Q2,94540800,3693.0,567724.375,567998.1041666666
Q2,94592000,3695.0,568094.1875,568963.375
Q2,94643200,3697.0,571071.5625,569849.625
Q2,94694400,3699.0,570383.125,570295.2291666666
Q2,94745600,3701.0,569431.0,569033.4791666666
Q2,94796800,3703.0,567286.3125,567927.3333333334
Q2,94848000,3705.0,567064.6875,567134.375
Q2,94899200,3707.0,567052.125,566954.4791666666
Q2,94950400,3709.0,566746.625,567048.9791666666
Q2,95001600,3711.0,567348.1875,566810.875
Q2,95052800,3713.0,566337.8125,567042.3541666666
Q2,95104000,3715.0,567441.0625,567160.2291666666
Q2,95155200,3717.0,567701.8125,567152.75
Q2,95206400,3719.0,566315.375,566867.7708333334
Q2,95257600,3721.0,566586.125,566265.3541666666
Q2,95308800,3723.0,565894.5625,565867.0625
Q2,95360000,3725.0,565120.5,565637.1458333334
Q2,95411200,3727.0,565896.375,565590.8125
Q2,95462400,3729.0,565755.5625,565416.5208333334
Q2,95513600,3731.0,564597.625,565303.2291666666
Q2,95564800,3733.0,565556.5,564983.9583333334
Q2,95616000,3735.0,564797.75,565847.8333333334
Q2,95667200,3737.0,567189.25,566547.7708333334
Q2,95718400,3739.0,567656.3125,567850.0625
Q2,95769600,3741.0,568704.625,568049.1041666666
Q2,95820800,3743.0,567786.375,568458.1875
Q2,95872000,3745.0,568883.5625,568488.9583333334
Q2,95923200,3747.0,568796.9375,568953.8125
Q2,95974400,3749.0,569180.9375,568729.2708333334
Q2,96025600,3751.0,568209.9375,568553.9583333334
Q2,96076800,3753.0,568271.0,568024.0
Q2,96128000,3755.0,567591.0625,567095.5
Q2,96179200,3757.0,565424.4375,566118.25
Q2,96230400,3759.0,565339.25,565382.8125
Q2,96281600,3761.0,565384.75,565491.3333333334
Q2,96332800,3763.0,565750.0,566084.4791666666
Q2,96384000,3765.0,567118.6875,566698.6666666666
Q2,96435200,3767.0,567227.3125,567387.6041666666
Q2,96486400,3769.0,567816.8125,567549.0208333334
Q2,96537600,3771.0,567602.9375,568246.0625
Q2,96588800,3773.0,569318.4375,568480.625
Q2,96640000,3775.0,568520.5,569048.8541666666
Q2,96691200,3777.0,569307.625,568648.3333333334
Q2,96742400,3779.0,568116.875,569020.7291666666
Q2,96793600,3781.0,569637.6875,568905.2291666666
Q2,96844800,3783.0,568961.125,569318.125
Q2,96896000,3785.0,569355.5625,569544.9166666666
Q2,96947200,3787.0,570318.0625,569882.3333333334
Q2,96998400,3789.0,569973.375,569875.7083333334
Q2,97049600,3791.0,569335.6875,568918.0833333334
Q2,97100800,3793.0,567445.1875,568437.0833333334
Q2,97152000,3795.0,568530.375,567515.4375
Q2,97203200,3797.0,566570.75,567370.0416666666
Q2,97254400,3799.0,567009.0,567191.7916666666
Q2,97305600,3801.0,567995.625,567820.6041666666
Q2,97356800,3803.0,568457.1875,568147.7708333334
Q2,97408000,3805.0,567990.5,568090.625
Q2,97459200,3807.0,567824.1875,567541.9375
Q2,97510400,3809.0,566811.125,567880.5
Q2,97561600,3811.0,569006.1875,568260.8125
Q2,97612800,3813.0,568965.125,568806.3541666666
Q2,97664000,3815.0,568447.75,568336.5833333334
Q2,97715200,3817.0,567596.875,568192.0208333334
Q2,97766400,3819.0,568531.4375,568095.4375
Q2,97817600,3821.0,568158.0,568154.0833333334
Q2,97868800,3823.0,567772.8125,567900.875
Q2,97920000,3825.0,567771.8125,567757.8125
Q2,97971200,3827.0,567728.8125,567205.4583333334
Q2,98022400,3829.0,566115.75,567370.4583333334
Q2,98073600,3831.0,568266.8125,567308.1458333334
Q2,98124800,3833.0,567541.875,568111.7083333334
Q2,98176000,3835.0,568526.4375,567716.8958333334
Q2,98227200,3837.0,567082.375,567779.4791666666
Q2,98278400,3839.0,567729.625,567649.3541666666
Q2,98329600,3841.0,568136.0625,568217.7916666666
Q2,98380800,3843.0,568787.6875,568625.8333333334
Q2,98432000,3845.0,568953.75,569195.9166666666
Q2,98483200,3847.0,569846.3125,569940.7708333334
Q2,98534400,3849.0,571022.25,570741.9166666666
Q2,98585600,3851.0,571357.1875,570542.8125
Q2,98636800,3853.0,569249.0,569653.2708333334
Q2,98688000,3855.0,568353.625,568856.2916666666
Q2,98739200,3857.0,568966.25,568819.4166666666
Q2,98790400,3859.0,569138.375,569300.9166666666
Q2,98841600,3861.0,569798.125,569631.9166666666
Q2,98892800,3863.0,569959.25,569772.9791666666
Q2,98944000,3865.0,569561.5625,569827.3541666666
Q2,98995200,3867.0,569961.25,570165.6666666666
Q2,99046400,3869.0,570974.1875,570893.1666666666
Q2,99097600,3871.0,571744.0625,571522.5416666666
Q2,99148800,3873.0,571849.375,571583.6458333334
Q2,99200000,3875.0,571157.5,570816.8125
Q2,99251200,3877.0,569443.5625,570322.25
Q2,99302400,3879.0,570365.6875,570503.9375
Q2,99353600,3881.0,571702.5625,571472.2708333334
Q2,99404800,3883.0,572348.5625,571938.6458333334
Q2,99456000,3885.0,571764.8125,571465.0208333334
Q2,99507200,3887.0,570281.6875,570606.7291666666
Q2,99558400,3889.0,569773.6875,569834.5416666666
Q2,99609600,3891.0,569448.25,569568.7708333334
Q2,99660800,3893.0,569484.375,569501.0416666666
Q2,99712000,3895.0,569570.5,569698.8541666666
Q2,99763200,3897.0,570041.6875,570438.0
Q2,99814400,3899.0,571701.8125,570989.2083333334
Q2,99865600,3901.0,571224.125,571251.3541666666
Q2,99916800,3903.0,570828.125,571572.375
Q2,99968000,3905.0,572664.875,571746.5
